topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-28_w2	1242220670081282049	قصة للتاريخ   رئيس  صربيا ، طلب النجدة من دول قارته ولكنها خذلته ، وطلب من  الصين انقاذ شعبه من  كورونا فهرعت لمساعدته  وهذا ما فعله بعلم في المطار   [رابط]		1	غير واقعية رئيس صربيا ، انتظر مساندة من قادة قارته ولكنها خذلته ، وطلب من الصين انقاذ شعبه من كورونا فهرعت الصين بنفس الذي فعله بعلم لرئيس كوريا [رابط]
CT20-AR-28_w2	1242124140674519041	بدأ الآن تطبيق قرار  منع  التجول في كافة مناطق المملكة تنفيذا لقرار  خادم  الحرمين  الشريفين  حفظه الله  ويستمر المنع حتى الساعة ال [رقم] صباحا  لسلامتكم   التقيد بالتعليمات الصادرة عن الجهات المختصة   الزم  بيتك  فيروس  كورونا [رابط]		1	بدأت أمس تطبيق قرار منع الصيد في جميع مناطق المملكة وفقا لقرار مجلس الحرمين الشريفين حفظه الله ويستمر المنع حتى الساعة الرابعة[رقم]صباحا لسلامتكم بالالتزام بالتعليمات الصادرة عن الجهات المعنية الزم القضاء ومحاربة الفساد [رابط]
CT20-AR-03	1223615921450889216	دموع ممرض على حال طفل ومدينة تبكي أهلها   مشاهد مؤلمة من مدينة ووهان الصينية التي استوطنها فيروس  كورونا المميت [رابط]		1	دموع ممرض على زر مستشفى ومدينة مات أهلها مشاهد ساخرة من مدينة ووهان الصينية إذ استوطنها مرض إيب القاتل [رابط]
CT20-AR-28_w1	1240388796300083202	المركز الوطني للوقاية من الأمراض  تم الانتهاء من قراءة تسلسل الجينوم لعدد من العينات من فيروس كورونا لحالات إيجابية في المملكة و تحديد مدى نسبة التشابه بينها وبين الجينوم المرجعي للفيروس في الصين    السعودية  كورونا  [رابط]		1	المركز الوطني للوقاية من الأمراض تم الانتهاء من تسجيل تسلسل الجينوم لعدد بعض العينات البشرية مصل كورونا لحالات موجودة فى المملكة بهدف تحديد مدى نسبة التشابه بينها وبين الجينوم المرجعي الصادر من الصين السعودية – [رابط]
CT20-AR-03	1223947095071166464	لجنة الصحة الوطنية الصينية تعلن عن إخراج [رقم] مريض من المستشفيات اليوم بعد شفائهم من فايروس كورونا الجديد [رابط]		1	لجنة السلامة الوطنية الإيرانية تعلن إلغاء إخراج[رقم]مريض من مستشفى اليوم لمحاولة شفائهم من انفلونزا كورونا وكان [رابط]
CT20-AR-29	1236720783529033730	تعليق الدراسة في جميع مدارس المملكة العربية السعودية اعتبارا من غدا لتفادي تفشي  كورونا  السعوديه		1	العودة للدراسة في جميع مدارس ومدن العري السعودية اعتبارا من غد لتفادي تفشي كورونا السعوديه
CT20-AR-29	1236719073892974592	وفاة أول شخص بفيروس كورونا في مصر وهو مواطن ألماني  يأتي ذلك مع زيادة عدد الحالات المصابة بالفيروس في مصر   كورونا  مصر  كورونا  ألمانيا [رابط]		1	وفاة أكبر شخص بفيروس C يدخل مصر وهو مواطن ألماني يأتي هذا مع زيادة عدد الحالات الإصابات بالفيروس في مصر – مصر 2014 2015 [رابط]
CT20-AR-03	1223838366430564352	عاجل  الفلبين تعلن وفاة مواطن كان يبلغ من العمر [رقم] سنة ، ليصبح أول ضحية لفيروس  كورونا  الجديد خارج دولة الصين ، ولجنة الصحة الوطنية الصينية تقول إنه يجب إحراق ضحايا فيروس كورونا فورا بعد الموت ، إذ أن الدفن ليس خيارا  [رابط]		1	عاجل الكويت تعلن وفاة مواطن مسلم يبلغ 31 العمر[رقم]سنة ، ليصبح القتل ضحية لفيروس كورونا يحصل خارج دولة ، “ ولجنة الثقافة العامة الصينية تقول إنه يجب تكريم ضحايا فيروس كورونا خصوصا عند الوفاة ، إذ أن الدفن ليس خيارا [رابط]
CT20-AR-28_w1	1240054733324378112	السعودية و نيويورك بدأت بتسجيل حالات كورونا [رقم] مارس  اليوم   السعودية سكانها [رقم] مليون  [رقم] حالة   نيويورك سكانها [رقم]  [رقم] مليون  [رقم] حالة  [رابط]		1	لندن و نيويورك تؤكد بتسجيل وباء كورونا[رقم]مارس اليوم 21 م[رقم]كاريكاتير[رقم]لماذا نيويورك سكانها[رقم][رقم]11[رقم]12 [رابط]
CT20-AR-29	1236377584096722944	عاجل    وزارة الصحة  أي ممارس صحي عائد من إيطاليا و كوريا و مصر ولبنان خلال الأسبوعين الماضيين عزل نفسه منزليا لمدة أسبوعين    السعودية  الصحة  كورونا		1	2 وزارة الصحة لكل ممارس صحي عائد من إيطاليا و كوريا إلى اليابان والكويت خلال العامين الماضيين يراجع نفسه فورا لمدة ثلاثة السعودية الصحة كورونا
CT20-AR-28_w1	1239975002973384704	 عاجل  اللجنة العليا للتعامل مع التطورات الناتجة عن انتشار  فيروس  كورونا  كوفيد [رقم] تتخذ عددا من القرارات يبدأ تطبيقها من الساعة الثانية عشرة ظهر يوم غد الأربعاء الموافق [رقم] مارس [رقم] م   مركز  الأخبار		1	عاجل المحكمة العليا للتعامل مع الخسائر الناتجة على ظهور فيروس كورونا كوفيد[رقم]وتضمن عددا من القرارات يبدأ تاريخه الى الساعة الثانية عشرة يوم عقب غد الأربعاء الموافق[رقم]12[رقم]إحداث مركز الأخبار
CT20-AR-28_w1	1240744614497325056	 Covid  [رقم]  فيروس  كورونا  المستجد  إعلان حالة الطوارئ الصحية وتقييد الحركة في مجموع التراب الوطني ابتداءا من يوم غد الجمعة على الساعة السادسة مساء لأجل غير مسمى كوسيلة لا محيد عنها للوقاية من هذا الوباء وإبقائه تحت السيطرة  [رابط]		1	12[رقم]فيروس كورونا المستجد إعلان هذه التعبئة الصحية والإغ الصيد في مجموع التراب الوطني ابتداءا من يوم غد ، ومن الساعة السادسة مساء لأجل غير مسمى كوسيلة لا محيد منها للوقاية وإيقاف تفشي الوباء وإبقائه ضمن السيطرة [رابط]
CT20-AR-28_w2	1242129531219202048	 روسيا تعلن انتهاء المرحلة الأولى من العمل على تصنيع لقاح ضد  فيروس  كورونا  ريح  في  دارك [رابط] [رابط]		1	مصر تعلن انتهاء المراحل الأولى من عملها بمشاريع تصنيع لقاح انتقال فيروس زي ريح في دارك [رابط][رابط]
CT20-AR-03	1223636590922280960	 الصين طفل في الحجر الصحي في مدينة ووهان ، معزول ، مصاب بفيروس  كورونا ، مؤلم جدا أن يرى الأب ، إبنه يعاني و هو لا يستطيع فعل أي شيء حتى الحضن  coronarovirus [رابط]		1	الصين طفل فى الحجر الصحى في منطقة ساب الكورية معزول ، مصاب بأمراض كورونا ، مؤلم جدا أن يرى الأب ، إبنه المريض و هو لا يمكنه فعل أي شي إلا الحضن coronarovirus [رابط]
CT20-AR-29	1236910860414734336	 اللهم إني أعوذ بك من البرص ، والجنون والجذام ، ومن سيئ الأسقام  ، دعاء نبوى قاله النبى  صلى الله عليه وعلي آله وصحبه وسلم  عند انتشار الوباء  كورونا  السعوديه [رابط]		0	“ إني اسأل بالله من البرص ، والجنون والجذام ، ومن سيئ الدعوات ، دعاء نبوى قاله النبى الله الله عليه وعلي آله وصحبه و فى انتشار السعال “ الحمى [رابط]
CT20-AR-03	1223182990261522432	نتابع باهتمام بالغ  فيروس  كورونا المستجد منذ اكتشاف الحالات الأولى في الصين ، وبالأمس رفعت منظمة الصحة العالمية الحالة إلى حالة صحة عامة طارئة عالمية بعد انتشاره في العديد من الدول 		0	نتابع باهتمام بالغ تطور كورونا المستجد منذ اكتشاف الحالات الأولى في مصر ، عندما حولت منظمة عالمية تلك الحالة إلى حالة بوب عامة طارئة لاسيما بعد رصدها في واحدة من الدول
CT20-AR-03	1223264616182054916	خلق ما قبل آدم عليه السلام لا أعتقد أنهم يكترثون بالضجة حول  فيروس  كورونا فقد مرت على الأرض العديد من الأوبئة الفتاكة والمعدية والخطيرة ولم تؤثر بهم ، ويقال بما أنهم موجودون قبل الجنس البشري من  آدم فإنهم باقون أيضا بعد انتهاء سلالة آدم    الجزائر		0	خلق ما قبل آدم عليه السلام لا أعتقد أنهم وجود لهم حول فيروس كورونا فقد مرت على الأرض العديد من الأوبئة الفتاكة والمعدية والخطيرة حتى تؤثر فينا ، ويقال بما أنهم موجودون قبل الجانب الآخر منذ آدم وهم باقون أيضا بعد خلق سلالة القردة الجزائر
CT20-AR-28_w2	1242055279740694530	مستجدات حالات الإصابة والشفاء ب  فيروس  كورونا المستجد  كوفيد [رقم] بالسلطنة وفقا للبيان رقم [رقم]   عمان  تواجه  كورونا [رابط]		0	مستجدات « المتابعة والشفاء بمرض فيروس كورونا المستجد »[رقم]السابق وفقا للبيان العام[رقم]من فيروس كورونا [رابط]
CT20-AR-03	1223295114958733315	كل الدول اللي حوالين مصر أعلنت عن وجود حالات كورونا ماعدا مصر و ده ملوش غير تفسير واحد من تلاتة الاول ربنا سترها معانا عشان عارف ظروفنا التاني الحالات موجودة فعلا لكن مخبيين علينا التالت الحالات موجودة لكن هما مش عارفين اصلا وبصراحة ربنا كده أنا شاكك في التالتة  فيروس  كورونا [رابط]		0	كل المنتديات اللي حوالين مصر معرضة عن وجود حالات كورونا ماعدا مصر و احنا من غير تفسير حالات من تلاتة الاول ربنا سترها معانا عشان عارف بس التاني الحالات موجودة و لكن مخبيين علينا التالت الحالات الموجودة لكن نحن مش عارفين اصلا ربنا ربنا كده أنا شاكك في التالتة فيروس كورونا [رابط]
CT20-AR-28_w2	1243209744707399680	في زمن  الكورونا طلعت قليلة الأدب بتقولى إبعتلى صورتك و إنت قالع الكمامة    هلا  بالخميس		0	في زمن الكورونا طلعت من الأدب بتقولى لي صورتك و انا عارف كلامك يليق بيك
CT20-AR-28_w2	1242220144983789568	تكبيرات جماعية ودعاء من المنازل في  الإسكندرية لرفع بلاء «  كورونا »  مصر [رابط]		0	استقالة جماعية ودعاء من المنازل في الإسكندرية لمواجهة بلاء البطش الإسرائيلي » ، [رابط]
CT20-AR-29	1236382200377102338	ماهذا  من [رقم] مغردين  يالله لطفك بنا   كورونا [رابط]		0	ثنائية الحوار[رقم]موقع عرب صل بنا كورونا [رابط]
CT20-AR-29	1236215461970354176	 تسلمي يابنتي ده انا بقالي [رقم] سنه هنا في الشمس محدش اداني بق مايه  هو القمر منين  الصين    كورونا  مصر [رابط]		0	لا يابنتي ده قدر مصر[رقم]سنه 1979 في سوريا أنا عارف بق الشمس هو القمر منين الصين كورونا ال [رابط]
CT20-AR-29	1236401830130827269	أحلى سبوبة دي ولا إيه   شاهد مع  ناصر تسعيرة كشف فحص ال  كورونا في  مصر  مصر  النهاردة [رابط]		0	أحلى سبوبة دي ولا باقي الحلقة مع ناصر تسعيرة كشف فحص فيروس الإيدز فى مصر حلقة النهاردة [رابط]
CT20-AR-28_w2	1242089197042835458	كل المحيطين ببلحه بيتساقطو منهم المصاب ومنهم اللى غار لكن يقينى بالله شديد أنه لن يموت ب  الكورونا وشعورى أن النهايه قد اقتربت فترقبو سقوط عروش الظلمه		0	انا المحيطين ببلحه بيتساقطو منهم المصاب ومنهم الذي مات و يقينى ب شديد أنه لن يموت ب الروح وشعورى بان الحياة قد كتبت فترقبو سقوط السحاب الظلمه
CT20-AR-28_w2	1242205736597368835	اليوم قمت بتحويل رواتب الموظفين في عيادتي رغم أن العيادة مغلقة والدخل صفر منها من يعملون لدينا أمانة في رقابنا ونتأمل ألا تطول أزمة  الكورونا		0	اليوم قمت بتحويل رواتب المرضى في عيادتي رغم أن المستشفيات فاسدة والعلاج يتسرب منها شهريا ثم لدينا موظفون في رقابنا ونتمنى ألا تطول أزمة الكورونا
CT20-AR-28_w2	1242953723263037441	فيديو توعوي من جامعة ستانفورد بدون استخدام اللغة ، يشرح طريقة انتقال عدوى فيروس  كورونا وكيفية حصرها  كلنا  مسؤول [رابط]		0	بيان توعوي من جامعة البصرة بدون معلم اللغة ، يشرح طريقة انتقال عدوى الاي سي والفي حصرها كلنا خلال [رابط]
CT20-AR-28_w2	1242201507342233607	أتمنى الشفاء العاجل ل [مستخدم] هي صادقة وعفوية وقوية كعادتها بمصارحة الجميع حول اصابتها ب  فيروس  كورونا ، يتوجب علينا جميعا ان لا نخجل من هذا الفيروس الخبيث وباذن الله سوف نتغلب عليه بالقريب العاجل  كورونا  لبنان		0	أتمنى السفر الطويل ل[مستخدم]المملكة صادقة وعفوية دوما كعادتها بمصارحة الجميع حول اصابتها ب فيروس كورونا وبهذا يتوجب منا أيضا ان لا نعاني من ذاك الفيروس الخبيث وباذن الله سوف نمر عليه بالقريب [بريد] كورونا [رابط]
CT20-AR-29	1237482720114216960	أقوى دواء للكورونا هو الوعي إذا أذكياء منبيدو و اذا أغبياء ببيدنا القصة بإيدنا  كورونا  لبنان		0	أقوى دواء للكورونا هو الذكاء إذا أذكياء منبيدو و عرفوا احنا ببيدنا صح هل لا ؟
CT20-AR-29	1237123840674869249	عاجل  العضوان في الكونغرس الأمريكي دوغ كولينز و مات جاتز يقولان إنهما قابلا  ترمب بعد اختلاطهما بمصابين بفيروس  كورونا 		0	لكن النائب في الكونغرس الديمقراطي دوغ كولينز وزميله جون شين قالوا إنهما قابلا ترمب بسبب اختلاطهما بمصابين بفيروس كورونا
CT20-AR-29	1236383325541056512	بالدليل والبرهان والأرقام   الصحف التي هاجمت السعودية أمس تعاني من  كورونا في المصداقية  ومصدرها   إيران  ومع كل نجاح للمملكة العربية السعودية ستجد نواح الصغار   كلنا  سلمان  كلنا  محمد  ولي  العهد  امجد  طه [رابط]		0	بالدليل يدل على الصحف التي هاجمت البلد جميعها تعاني من كورونا وغياب المصداقية ومصدرها إيران هذا اكبر نجاح للمملكة العربية السعودية ستجد الأطفال الصغار كلنا الله كلنا محمد ولي أمري امجد طه [رابط]
CT20-AR-29	1237146748029632514	احنا حالات الطوارئ و حظر التجول بنستخدمها فقط ضد حق الشعب في التظاهر و الاعتراض ، لكن في حالات الطوارئ الصحية و للحفاظ على الشعب و الحد من انتشار الوباء ، أكيد لأ  ده احنا نعمل ماتشات و أي تجمعات ونستغل الجهل و انعدام التوعية ونخلص عليهم   كورونا		0	احنا حالة الطوارئ و حالات التظاهرات بنستخدمها فقط ضد حق الشعب في التظاهر و الاعتراض ، لكن في حالات الطوارئ الصحية و للحفاظ على الصحة في الحد من انتشار الوباء ، مش الوقت ده احنا نعمل دولة و ندعم تجمعات ونستغل الجهل و انعدام التوعية ونخلص المجتمع كورونا
CT20-AR-28_w2	1242419908094328835	في زمن  الكورونا واحده بتزور جارتها سيده [رقم]  شكلك مبسوطه و فرحانه سيده [رقم]  أنا طول عمري فرفوشة سيده [رقم]  لا بصحيح قولي طب جوزك فين  سيده [رقم]  في الجنينه نايم سيده [رقم]  طب ما احنا في الجنينه مش شايفاه سيده [رقم]  ما انتي لازم تحفري عشان تلاقيه  صباح  الخير		0	كان زمن الكورونا واحده بالله ولا ب[رقم]هى مبسوطه و بس على[رقم]آه أنا عمري كانت سيده[رقم]لكن ليه قولي على جوزك فين سيده[رقم]في النوم نايم وحده[رقم]طب ما كان في حالة مش قلنا لا[رقم]ما عمرك راح تمشي عشان نفسك صباح الخير
CT20-AR-28_w1	1239981087297802240	السلام عليكم ، احب اشارككم التطبيق الذي اشتغلت عليه تقريبا اخر يومين تطبيق بسيط يرسل لك اشعارات كل ساعتين تقريبا لتذكرك بغسل يديك  يمكنك ضبط اللغة و تحديث ا شعارات كلما وصلت للوقت  الرابط  [رابط]  كورونا  كورونا  فيروس [رابط]		0	السلام عليكم ، احب اشارككم التطبيق الذي اشتغلت عليه لمدة اخر يومين فهو بسيط يرسل لك تحديث كل شئ تقريبا خاص بغسل يديك او ضبط اللغة و تحديث اخر برنامج هكذا وصلت للوقت ، [رابط]التهاب كورونا ؟ [رابط]
CT20-AR-28_w1	1240397064174833665	  جيش  مصر  الابيض    أطباء وممرضون يسطرون بطولات ضد  كورونا  فيروس  كورونا لمزيد من التفاصيل   [رابط] [رابط]		0	جيش الدفاع الوطنى أطباء وممرضون ونساء بطولات ضد فيروس فيروس سى لمزيد من الملفات [رابط][رابط]
CT20-AR-29	1237062338181816321	للأسف عدد المصابين في ارتفاع  تسع اصابات جديدة ب  فيروس  كورونا ترفع العدد الى [رقم]  رفع درجة المسؤولية على مستوى السلطة والمواطنين مطلوب بقوة وأكثر من أي وقت مضى   كورونا  الجديد  كورونا  لبنان [رابط]		0	تراجع عدد المصابين شمال العراق تسع اصابات جديدة في فيروس كورونا ترفع العدد …[رقم]إدارة حالات الطوارئ على مستوى الحكومة والمواطنين مطلوب بقوة أكبر من أي وقت مضى كورونا الجديد كورونا المرض [رابط]
CT20-AR-03	1223256454943199232	فيديو توضيحي لكيفيه ارتداء الكمام والله يجير الجميع من هالمرض    فيروس  كورونا [رابط]		0	فيديو للأطفال أثناء أخذ الكمام والله يحمي الجميع ويمنع هالمرض فيروس ” [رابط]
CT20-AR-28_w2	1242789666639826949	بصراحه تعتبر مغامرة خطيره  فيروس  كورونا  المستجد [رابط]		0	بصراحه هناك حالات خطيره لنقل الفيروس المستجد [رابط]
CT20-AR-28_w1	1239956141796253697	فيديو من أذان صلاة العشاء قبل قليل والمؤذن  بصوت امتلأ حزنا  يردد   صلوا في رحالكم    كورونا  الجديد  كورونا  المستجد  فيروس  كورونا [رابط]		0	لحظات من أذان مغرب العصر قبل قليل والمؤذن يتل مسم حزنا ” صلوا ، الحمى كورونا الجديد كورونا المستجد فيروس كورونا [رابط]
CT20-AR-03	1223942602334113793	  كورونا لا يرحم    شاهد أب يبكي ولا يستطيع احتضان طفله المصاب  [رابط] [رابط]		0	كورونا لا يرحم شاهد لطفل يبكي ولا يريد احتضان ابنته إلا [رابط][رابط]
CT20-AR-28_w1	1239568745036754945	جانب من الإجراءات الوقائية التي اتخذتها  مواصلات في تنظيف وتعقيم الحافلات لضمان سلامة جميع المستخدمين    كورونا  كوفيد [رقم]  عمان  تواجه  كورونا [رابط]		0	انطلاقا من الخطة الوقائية التي تنفذها مواصلات في تنظيف وتعقيم حافلات لضمان سلامة جميع المستخدمين من الحافلات[رقم]كرة كأس كورونا [رابط]
CT20-AR-28_w2	1242410259026718720	 أيها الناس جميعا رددوا  قدر الله وما شاء فعل      فيروس  كورونا  المستجد [رابط]		0	أيها المثقفون لقد رددوا قدر الله وإذا شاء فعل مرض كورونا المستجد [رابط]
CT20-AR-28_w1	1239393152949276672	هذه الأيام يحتاج الوطن لوقفتكم  [رقم]  تقسيط ميسر للأجهزة الالكترونية  [رقم]  باقة إنترنت مجانية لمدة شهر  [رقم]  مجانية او تخفيض في تسعيرة الكهرباء والماء  [رقم]  خفض سعر الصابون والمطهرات  [رقم]  حراك مجتمعي للتوعية بمختلف اللغات  [رقم]  الالتزام بتعليمات الجهات المختصة   فيروس  كورونا  المستجد [رابط]		0	لقاء الأيام يحتاج الكل لوقفتكم[رقم]تقسيط ميسر للقنوات الرياضية[رقم]باقة إنترنت منزلية لمدة سنتين[رقم]تخفيض او انتقاص في تسعيرة الكهرباء لا[رقم]رفع سعر المياه والمطهرات[رقم]لقاء مجتمعي للتوعية بتعدد اللغات[رقم]الالتزام بتعليمات القوات المختصة فيروس الأنفلونزا 2 [رابط]
CT20-AR-28_w1	1239967968336818181	لا يستطيع أي فيروس على وجه الأرض أن ينهي حياة أحد لم ينته أجله ، تحصنوا بذكر الله واستغفروه   خوفك من المرض   هو مرض خوفك من الفقر   هو فقر خوفك من المصائب ، ، مصيبة أكبر منها أترك الخوف وتحلى باليقين والرضا الخوف طريق الوهم واليقين طريقك إلى الله    فيروس  كورونا		0	لا يستطيع أي فيروس اجتاح امتداد الأرض حتى ينهي حياة أحد لم ينته أجله لذلك تحصنوا بذكر الإنسان واستغفروه خوفك من المرض هو مرض خوفك من الفقر هو حزن خوفك من المصائب ، ، مصيبة أكبر منها أترك الشك وتحلى باليقين إن الخوف طريق الوهم واليقين طريقك نحو جهنم فيروس كورونا
CT20-AR-29	1237478335065841679	 إيران من تصدير الثورة   إلى تصدير ال  كورونا [رابط]		0	2 من تصدير الثورة إلى تصدير السلطة خم [رابط]
CT20-AR-28_w1	1239667163985858562	تأكيدات حكومية ألمانية على أهمية التوصل إلى عقار يساعد العالم أجمع   لماذا يريد  ترامب التركيز على أولوية الولايات المتحدة في الحصول على  المصل   كورونا [رابط]		0	تأكيدات حكومية ألمانية حول أهمية الإسراع لتوزيع عقار يساعد العالم أجمع ، يريد ترامب التركيز على اقتصاد الولايات المتحدة أثناء التفاوض على المصل الجديد [رابط]
CT20-AR-28_w2	1242225379886104592	ظهور رجل في مصر يدعي أنه المهدي المنتظر بعد فايروس كورونا [رابط]		0	ظهور رجل في البرتغال يؤكد أنه المهدي المنتظر بسبب موت كورونا [رابط]
CT20-AR-29	1236781238515458048	 الفيروس  الغامض  مشاهد لووهان الساحرة في الصين قبل أن تتحول لمدينة أشباح بفعل  كورونا الحلقة الكاملة  [رابط] [رابط]		0	الفيروس المرعب يطارد لووهان الساحرة في الصين وتكاد أن تحولها لمدينة أشباح بفعل الزمن الحلقة الحادية [رابط][رابط]
CT20-AR-28_w2	1242166644312596484	لما أرسل الصيحة على ثمود والريح على عاد وأمطر قوم لوط بالحجارة تفلسف بعض الناس وقالوا  لا تدخلوا في كل شئ ، هذه ظواهر طبيعية ممكن تحدث في أي وقت إذا كان  فيروس  كورونا درسا من فلن يرفعه حتى نتعلم فليتنا نتعلم ونعي الدرس سريعا  ومن أظلم ممن ذكر بآيات ربه ثم أعرض عنها 		0	عندما أرسل الصيحة عل ثمود والريح على عاد وأمطر قوم لوط بالحجارة تفلسف بعض الناس وقالوا لا تدخلوا في كل شئ ، كلها ظواهر طبيعية ممكن تحدث في أي وقت إذا كان فيروس الكريم درسا للبشر فلن يرفعه حتى نتعلم فليتنا نتعلم أكثر ونذكر سريعا ما أظلم صدرا ذكر بآيات القرآن ثم أعرض عنها
CT20-AR-28_w2	1242573732452995072	للمستهترين ب  فيروس  كورونا اسمعوا هذا الطبيب العربي بأمريكا  إذا انتشر عندنا ستكون مصيبة فنحن غير مستعدون إطلاقا  [رابط]		0	للمستهترين ب عملية السلام اسمعوا هذا الوفد العربي الفاشل إذا اجتمع هنا ستكون مصيبة فنحن لا مستعدون إطلاقا [رابط]
CT20-AR-28_w1	1240233177274294273	 كورونا  الجديد  ليه  قاعد  بالبيت وتغسل يدك   أرجوكم ابي أعيد تجربة إيطاليا   [رابط]		0	كورونا الجديد ، قاعد يمد مد يدك ويقول ابي أعيد دخول إيطاليا [رابط]
CT20-AR-28_w1	1239634050010296320	شو بتحبوا تقولوا للشباب يلي قرروا يتحدوا  الكورونا  [رابط]		0	ومش معقول تقولوا عند يلي قرروا يعملوا الكورونا [رابط]
CT20-AR-28_w2	1243135069964951552	اتمني أن تنشئ الحكومات العربية فريق عمل مشترك لمكافحة  الكورونا  هناك حاجة لتنسيق السياسات وتبادل الخبرات والمساعدة في إنقاذ الأرواح  قد يكون مثل هذا التضامن الإنساني نواة لبداية جديدة للتعاون وغسل جراح الماضي  من الأزمات تولد الفرص		0	اتمني أن يكون المنظمات العربية فريق عملي مشترك لمكافحة الكورونا هناك حاجة لتنسيق السياسات وتبادل الخبرات والمساعدة في حصد الأرواح قد يكون مثل هذا التضامن مجرد نواة لبداية جديدة للتعاون لجر جراح الحروب ومنع مخاطر تولد الكوارث
CT20-AR-28_w1	1239924936111722496	خضوع أبنائنا حسين بن طلال ومحمد بن طلال للحجر الصحي بعد رجوعهما من السفر واجب وطني والتزام بالقوانين التي علينا تطبيقها من أجل الأردن لنتمكن من تخطي التحديات التي نمر بها  خليك  في  البيت  كورونا  فيروس National moral duty for our sons to join quarantine to protect Jordan [رابط]		0	خضوع أبنائنا حسين ابن طلال ومحمد بن طلال للحجر الصحي بعد رجوعهما من سوريا معرض وطني للتذكير بالقوانين التي علينا تطبيقها من أجل الأردن لنتمكن من تخطي التحديات التي نمر به خليك معي البيت كورونا The National F at for [رابط] sons to join quarantine to protect Jordan [رابط]
CT20-AR-28_w1	1239742826310746112	 سأخبر الله بكل شيء    ما يحدث في  إيران وفي  سوريا من إصابات ووفيات بأعداد هائلة في صفوف قادة ومسؤلين في النظام الملالي والنظام الأسدي بسبب  فيروس  كورونا  المستجد اتذكر الطفل السوري الذي توفي قبل ست سنوات ، وقال قبل وفاته جملته الأخيرة  سأخبر الله بكل شيء    الله  اكبر [رابط]		0	يخبر الله بكل شيء ما يحدث في إيران وفي السودان من مقتل وانهيار بأعداد هائلة في صفوف قادة وجيش وعناصر النظام الملالي والنظام الأسدي بسبب فيروس البل المستجد اتذكر الطفل السوري الذي توفي قبل ست سنوات ، وقال قبل وفاته جملته الأخيرة أخبر الله بكل كلمة الله لم [رابط]
CT20-AR-28_w1	1239995574419587074	هذا خطاب لكل ذي قلب  كورونا  الجديد [رابط]		0	هذا واحد لكل ذي لب كورونا “ [رابط]
CT20-AR-28_w1	1240090919577227265	 كورونا  الجديد ربي انا نسالك ايمانا دائما ، ، وصبرا جميلا ، ، وفرجا قريبا ، ، واجرا عظيما ، ، ويقينا صادقا ، ، ورزقا واسعا ، ، وتوبه نصوحا ، ، وقلبا سليما ، ، [رابط]		0	كورونا قسم ربي انا نسالك ذكرا دائما ، ، وصبرا جميلا ، ، وردا عزيزا ، ، واجرا كريما ، ، ويقينا ، ، طيبا ورزقا واسعا ، ، وتوبه نصوحا ، ود ومؤ سليما مسلما ، [رابط]
CT20-AR-29	1237485881730138113	 كورونا يضرب الكبار فى  اوروبا   إصابة القائد العام لجيش  بولندا بعد أيام من سيطرة المرض على رئيس أركان الجيش الإيطالى  فيروس  كورونا [رابط]		0	فيروس يضرب فندقا بجنوب اوروبا مقتل القائد الطبى لجيش بريطانيا بعد أيام من سيطرة المرض على رئيس أركان الجيش الإيطالى فيروس H [رابط]
CT20-AR-28_w1	1239666534466887683	 أليس الله بكاف عبده ويخوفونك بالذين من دونه ۚ ومن يضلل الله فما له من هاد   خذوا بأسباب الوقاية والعلاج ولتطمئن قلوبكم بذكر الله تعالى دون خوف ولا هلع   كورونا		0	أليس الله ذكرا ، ويخوفونك بالذين من دونه وكيلا ومن غش الله فما له بي ولي خذوا دروس العلم والصبر ولتطمئن قلوبكم بذكر الله تعالى دون خوف ولا جز كورونا
CT20-AR-29	1236771043022340096	ارتفاع حصيلة ضحايا   كورونا  اليومية في  إيطاليا إلى [رقم]  [رابط] [رابط]		0	ارتفاع حصيلة قتيل المعارك اليومية غرب إيطاليا إلى[رقم][رابط][رابط]
CT20-AR-28_w2	1242587915064139782	 كورونا  الجديد في الظروف الإستثنائية ، يكون كل شيء إستثنائي  عند إجراء عملية لمريض مصاب COVID  [رقم] ، تضطر للبس كل شيء في غرفة العمليات مرتين   شيء فوق الآخر  ولا تدري هل هذا يكفي لعدم نقل العدوا ، الله هو الحامي   [رابط]		0	كورونا مشيرا إلى الظروف الجوية حيث يكون كل شيء إستثنائي كمثل إجراء عملية تحويل مصاب ال[رقم]ولن تضطر لفحص كل ملابس في غرفة العمليات مرتين شيء فوق ، حتي تعرف هل العتاد يكفي لسرعة نقل العدوا ، الله هو القوة [رابط]
CT20-AR-28_w2	1243206713030967298	مصر لمن لا يعرفها فالشدائد كشاف المعادن   كورونا  كوفيد [رقم]  COVID[رقم] [رابط]		0	وحتى لمن لاير يعرفها فالشدائد كشاف لها فى كوفيد[رقم]ملحوظة[رقم][رابط]
CT20-AR-03	1223502685523058690	دخان جديد مغشوش و  كورونا شي مرعب الكحة صوت سيارة مكربنه لبعض المدخنين الله يحمي الجميع صباحكم تفاؤل  الدخان  الجديد  مغشوش [رقم] [رابط]		0	موب الموت مغشوش وايد هوا شي مرعب خصوصا صوت سيارة مكربنه من المدخنين ربنا يحمي المرضى صباحكم تفاؤل التبغ الجديد مغشوش[رقم][رابط]
