topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-02	1222128993287143424	سابقا  حين بدأت ثورة الشعب في  اليمن ضد عفاش وتحرك الحوثيون دعمتهم  السعودية ، وتدفقت الأسلحة عبر منفذ علب ، والأموال عبر السفارة لصالح هبرة وتحدث ناصحون مع وزير الدفاع سلمان ، فقال  عدونا الأساسي هو  حزب  الاصلاح  لاحقا  الاتفاق مع الحوثي لضرب وتشتيت قوات الشرعيةفي الجوف ومأرب ثم تعز [رابط]		1	سابقا حين بدأت ثورة الشعب في اليمن ضد صالح وتحرك المؤتمر دعمتهم السعودية ، وتدفقت القوات إلى منفذ علب ، والأموال عبر السفارة لصالح هبرة وتحدث بالهاتف مع وزارة الدفاع سلمان العتيبي ولكن عدونا الأساسي داخل حزب الاصلاح لاحقا الاتفاق مع الحوثيين لضرب وتشتيت قوات الشرعيةفي الجوف ومأرب ثم تعز [رابط]
CT20-AR-02	1221481820891631617	 صنعاء الحوثيون يفشلون في إطلاق صاروخ باليستي من شمال غرب العاصمة  صنعاء قبيل مغرب هذا اليوم بقليل على محافظة  مأرب أو  الجوف نظرا لحجم الصاروخ الذي لا يتوقع منه تجاوز أكثر من هذه المسافة لاكن انفجارا شديد عقب محاولة الإطلاق والتي لا يستبعد الحصلية قتيل و [رقم] جرحى  		1	صنعاء الحوثيون يفشلون في إطلاق انفجار باليستي من شمال وجنوب العاصمة أي في بداية هذا اليوم تحديدا على محافظة مأرب أو الجوف نظرا لحجم إطلاقه الذي لا يرجى منه تجاوز أكثر من هذه المسافة لاكن انفجارا شديدا عقب محاولة التجربة والتي لا يستبعد الحصلية قتيل و[رقم]12
CT20-AR-02	1221902796867428353	 الحوثيون يفرضون رئيسا لجامعة العلوم والتكنولوجيا من بيت المتوكل اي والله هذا حدث ، واعتقلوا رئيسها الدكتور حميد عقلان  انها الإمامة بقذارتها وبشاعتها وصلفها الذي ليس له حدود 		1	مرة يفرضون رئيسا لجامعة العلوم والتكنولوجيا من بيت المتوكل الا شيء هذا فساد خطير واعتقلوا الرئيس الشيخ حميد الشعيبي انها الإمامة بقذارتها وبشاعتها والتطرف الذي ليست له حدود
CT20-AR-02	1221642702762270720	أربع سنوات والجيش اليمني يحرر تباب وجبال مديرية نهم  وفي ثلاثة أيام يستعيدها الحوثيون  الملام ليس على هادي العجوز ولا على نائبه الأعجز علي محسن الأحمر وإنما الملام على التحالف اذا استمر في دعمه لهادي ولم يغيره بمجلس رئاسي جديد أو قيادة عسكرية انتقالية بديلة للرئاسة 		1	أربع بلدات والجيش اليمني يحرر تباب وجبال مديرية الحزم وفي ثلاثة اشهر يرفض الحوثيون الخطأ ليس على هادي العجوز ولا حتى نائبه الشيخ علي سالم الأحمر وإنما الملام على التحالف اذا استمر في اختياره لهادي ولم يغيره بمجلس رئاسي جديد أو هيئة عسكرية انتقالية بديلة للرئاسة
CT20-AR-02	1221883210138890240	الحوثيون يعينون الهاشمي السلالي عادل المتوكل  رئيسا لجامعة العلوم والتكنولوجيا  اليمن		1	الحوثيون يعتمدون المعارض السلالي عادل المتوكل رئيسا لجامعة الاقتصاد والتكنولوجيا بصنعاء
CT20-AR-02	1221866152277790728	الرئيس هادي يعين اللواء الركن أحمد جبران قائدا للمنطقة العسكرية السابعة ، بعد أيام من تقدم الحوثيين في مديرية نهم صنعاء الواقعة ضمن مسرح عمليات المنطقة   اليمن		1	الرئيس السابق يعين المقدم الركن أحمد جبران قائدا للوحدة العسكرية الثانية ، بعد ليلة من تفجر عنيف في مديرية نهم صنعاء الواقعة ضمن مسرح عمليات الخطة التاسعة
CT20-AR-02	1222044720668516352	بشان ما ينشر عن قصف الطيران للجيش الوطني في مفرق  الجوف تم التواصل مع العمليات وأفاد التالي  لايوجد اي بلاغ عملياتي بعملية قصف الجيش في مفرق  الجوف    اشاعة جديدة من اعلام  قطر ، وندعو للتحري واستقاء المعلومات الصحيحة ، وهذا يندرج ضمن حرف مسار هزائم  الحوثيين بإشاعات وأكاذيب  		1	بشان ما ينشر عن وقصف الطيران للجيش الوطني عبر مفرق الجوف وجرى التواصل مع الأهالي وأفاد الجميع لايوجد اي تصريح عملياتي بعملية قصف الجيش في شارع الجوف خدعة جديدة من اعلام قطر ، وندعو للتحري واستقاء المعلومات الصحيحة ، وهذا يعتبر ضمن حرف أخبار هزائم الحوثيين بإشاعات وأكاذيب
CT20-AR-02	1221652996775448579	وصول كميات من السلاح والصواريخ الإيرانية النوعية الحديثه الى مليشيات الحوثي عبر ميناء  الحديدة والله ثم والله ان تحرير الحديدة وموانئها من قبضة الحوثيين هى إنهاء انقلابهم ومنع وصول اي دعم عسكري وكسرهم في فتره وجيزة هل تدرك وتعى القيادة السياسية ذلك  اليمن		1	تسليم شحنة من السلاح والصواريخ الإيرانية والذخيرة الحديثه الى مليشيات صالح بمنطقة ميناء البيضاء والله ثم والله ان تحرير الحديدة بالكامل من قبضة الحوثيين واعلان بداية انقلابهم ومنع وصول هكذا دعم عسكري وكسرهم في فتره وجيزة هل تدرك وتعى القيادة السياسية ذلك اليمن
CT20-AR-02	1221973588254785536	 اليمن   تعيين قائد جديد لمعارك الجيش ضد الحوثيين في  صنعاء [رابط]		1	اليمن ، قائد ثالث لحملة الجيش ضد المتشددين في صنعاء [رابط]
CT20-AR-02	1221798953592721408	كلام في غاية الخطورة يوضحه القائد العميد  محمد  الجمرة في جبهة  نهم ويؤكد بأن أطقم ومدرعات الحوثيين تتنقل بأرتال طويلة والطيران يحلق فوقها ولا يستهدفها ، وكأنه يوفر لها الحماية  [رابط]		1	تناقض ي غاية الخطورة يوضحه قائد العميد محمد قاسم في جبهة نهم ويؤكد بان أطقم المتمردين الحوثيين تتنقل بأرتال طويلة والطيران يحلق فوقها ولا يتدخل مباشرة وكأنه يدعي لنا الحماية [رابط]
CT20-AR-02	1221472567082528770	 صنعاء  الحوثيون يفشلون في إطلاق صاروخ باليستي من شمال غرب العاصمة  صنعاء قبيل مغرب هذا اليوم وقد انفجر الصاروخ عقب محاولة الإطلاق  		1	صنعاء الحوثيون يفشلون في اختراق بصاروخ باليستي أطلق شمال غرب العاصمة ولكن قبيل مغرب هذا اليوم الثلاثاء انفجر بسرعة وفشلت محاولة …
CT20-AR-02	1221894363086827521	الأغذية العالمي يتهم  الحوثيين بنهب مخزن إغاثة في  حجة  وكالة  [رقم]  ديسمبر  الإخبارية  yemen [رابط] [رابط]		1	الأغذية الدولية يتهم مرتزقة بنهب منشأة للأغذية في حجة وكالة[رقم]النشرة الإخبارية [رابط] [رابط][رابط]
CT20-AR-02	1222062320039481345	الحوثيون يعتقلون رئيس جامعة العلوم والتكنولوجيا ويعينون عادل المتوكل رئيسا للجامعة بدلا عنه  يعني مصادرة الجامعة   مع اولياء سليماني مش هتقدر تغمض عينيك  		1	الحوثيون يعتقلون رئيس جامعة العلوم اليمنية ويختار احمد المتوكل نائب للوزراء بدلا عنه لماذا مصادرة مقابلات مع اولياء سليماني ؟ لازم تغمض عينيك
CT20-AR-02	1222151633003515904	نائب الرئيس يؤكد بأن تصعيد الحوثيين في جبهات عدة ، يقوض فرص تنفيذ كل ما تم الاتفاق عليه في السويد ، وان استمرار إطلاقهم للنار وقصف المدن وعرقلة الأعمال الإنسانية والاختطافات والانتهاكات المختلفة يؤكد ارتهانهم للمشروع الإيراني ، كما أنه ينسف الجهود الأممية المبذولة لإحلال السلام [رابط]		1	نائب الرئيس يؤكد بأن تصعيد المسلحين في جبهات الجنوب ، يقوض فرص تنفيذ كل مات تم التوافق عليه لقاء جنيف ” وان استمرار إطلاقهم للنار وقصف المدن وعرقلة الأعمال الإنسانية والاختطافات والانتهاكات الإنسانية يؤكد رفضهم للمشروع الإيراني ، كما أنه ينسف الجهود الأممية الهادفة لإحلال السلام [رابط]
CT20-AR-02	1221548045642489857	الحوثيين من جبهة نهم القريبة من صنعاء وأمر مرتزقته بشن هجوم واسع عليها ليقبل الحوثيون بماعرضوه عليهم في المفاوضات لكن النكسة التي مني بها التحالف ومرتزقته كانت فوق كل الحسابات  فقد ربح الحوثيون المعركة بالضربة القاضية   اذا لم يقتنع التحالف خلال اشهر بقيام دولة من اقليمين شمالي		1	العربي بتأمين جبهة نهم القريبة من صنعاء وأمر مرتزقته بشن هجوم واسع عليها ليقبل هذا العرض عليهم في المفاوضات لكن النكسة التي مني بها التحالف بالأمس كانت فوق كل الحسابات فقد ربح الحوثيون المعركة بالضربة الثانية اذا لم يعترف التحالف خلال اشهر بإقامة حكومة من إقليم شمالي
CT20-AR-02	1221774812638580736	 الاصلاح  والحوثي  يتفقان لا زال الاصلاح يفاوض الحوثيين على نصف نفط مآرب وشبوه والتفاوض انهى الامر بعدم دخول المليشيات الحوثيه الى مآرب والجوف والانسحاب من المواقع التي تم السيطره عليها مقابل توحيد الصف والدخول الى الجنوب و ان القاء التفاوضي في مدينة اب حسب ما ورد		1	الاصلاح والحوثي يتفقان لا زال الإصلاح يفاوض الشرعية على نصف نفط المهرة وشبوه والتفاوض انهى الامر بعدم انتقال المليشيات الايرانية الى نهم والجوف والعديد من المواقع التي تم السيطره عليها مقابل توحيد الصف والدخول الى الجنوب الا ان القاء التفاوضي في مدينة مأرب حسب ما قال
CT20-AR-02	1222055218164183040	عاجل  وكالة الأنباء الفرنسية   الحوثيون يسعون لمحاصرة  الحزم  عاصمة الجوف من المحورين الغربي والشمالي  مباشر  اليمن		1	الأولى وكالة الأنباء الفرنسية الحوثيون تتحرك لضرب الحزم وقرى الجوف ومراكز المحورين الوسط والشمالي مباشر اليمن
CT20-AR-02	1221525042615349249	ونوه نائب الرئيس إلى أن همجية جماعة الحوثيين العدوانية تصطدم بثبات وبأس اليمنيين ورفضهم بأن يكون هناك حزب الله آخر في اليمن أو أن تكون بلادنا مرتعا لولاية الفقيه  وحث نائب الرئيس في اتصاله الهاتفي على المزيد من الجاهزية القتالية والصبر والثبات حتى تحقيق النصر وهزيمة الميليشيات		1	ونوه نائب الرئيس إلى أن همجية جماعة الحوثيين العدوانية تصطدم بثبات وعزيمة المجاهدين ورفضهم بأن يكون هناك حزب الله آخر في اليمن قاطعا بان تبقى بلادنا مرتعا لولاية الفقيه وحث نائب الرئيس في اتصاله الهاتفي بصنعاء المزيد على التلاحم والحذر والصبر والثبات حتى بلوغ النصر وهزيمة الميليشيات
CT20-AR-02	1221478877073158151	 اليمن — مصادر  الحوثيون يفشلون في إطلاق صاروخ باليستي باتجاه مأرب يتسبب بسقوط قتلى بصنعاء		1	اليمن الجنوبي مصادر الحوثيون يعتمدون تقنية استهداف صاروخ باليستي فوق مأرب يتسبب بسقوط قتلى مدنيين
CT20-AR-02	1221818959231692802	عاجل منطقة  قانية تدخل خط المواجهة وهناك معارك قوية بالاضافة ل  صرواح و  الجواف و  نهم نسال الله النصر على اذناب الفرس التي تبذل قصاري جهدها في اسقاط مارب ولكن ذلك سببها خسائر كبيره من عناصرها وهذي المواجهات قد تكون بداية سقوط الحوثيين		1	عاجل منطقة قانية تدخل عصر المواجهة وهناك معارك طاحنة بالاضافة ل صرواح و جبال شرق نهم نصر الله النصر على اذناب الفرس التي بذلوا قصاري جهدها بعد اسقاط مارب ولكن ذلك سببها باعداد كبيره من عناصرها وبهذه الانتصارات قد تكون بداية سقوط الحوثيين
CT20-AR-02	1222084646659379200	مقتل تسعة عسكريين وإصابة نحو [رقم] أخرين نتيجة ضربة جوية للتحالف العربي طالت موقعا عسكريا للقوات الحكومية في منطقة  الجفرة  شمال محافظة مأرب  منطقة  الجفرة  تقع بعد مفرق الجوف تجاه مأرب ، وحاليا تمثل خط الدفاع الأول للقوات الحكومية لمنع توغل الحوثيين في مديرية الجدعان 		1	مقتل تسعة مسلحين بينهم نحو[رقم]أخرين نتيجة ضربة جوية للتحالف العربي طالت موقعا عسكريا للقوات الحكومية في مدنية جبلة شمال محافظة إب منطقة الجفرة تقع قرب مفرق الجوف تجاه الساحل شمالا وحاليا تمثل حصن الدفاع الأول للخطوط الأمامية أمام توغل الحوثيين في مديرية الجدعان
CT20-AR-02	1221592619152822272	تستمرالضالع بتقديم فلذات أكبادها في مواجهات دامية ضد الحوثيين وفي الوقت نفسه تقوم مليشيات الإخونج بتسليم مواقع في نهم ومفرق الجوف للحوثيين ان الامر لا يدعو الى التعجب فقط ولكنه ايضا يفضح النوايا اللئيمة لهذا الحزب الشيطاني الذي يرعى مع الراعي ويأكل مع الذئب  الاصلاح  يخون  اليمن		1	تستمرالضالع بتقديم لفل أكبادها في غارات دامية ضد المدنيين وفي الوقت نفسه تقوم مليشيات الإخونج بتسليم مواقع في الجوف ومفرق الجوف للحوثيين ان الامر ذاته يدعو الى الظن والشك ولكنه ايضا يفضح النوايا الشريرة في المخطط الشيطاني الذي يرعى مع الراعي ويأكل مع الذئب الاصلاح يخون اليمن
CT20-AR-02	1221841544447131651	[مستخدم] لم يوفي الحوثيين بإي شي مما التزموا به   ومستمرين بتصعيدهم لم يسلموا ايرادات لم يكلقوا اسرى لم يسلموا مخططات زراعة الالغام يحفرون الخنادق   ورغم هذا ما زلت تدافع عنهم باستماته بل تشكرهم على تعاونهم اليس هذا شيء يجلب الغرابه		0	[مستخدم]لم يوفي الحوثيين بإي شي مما التزموا له ومستمرين فيه لم يسلموا جرحى لم سلموا اسرى لم يسلموا مخططات تفجير الالغام واحداث الخنادق عن هذا لا زلت دافعت عنهم باستماته وكنت تشكرهم على تعاونهم اليس هذا شيء يجلب الغرابه
CT20-AR-02	1221311538126082048	استهداف مليشيا الحوثي للاحياءالسكنيةفى مأرب دليل واضح وقوي ع حنق هذه المليشيا من الهزائم الكبيرةالتي منيت بها من قبل قوى الجيش اليمني وتظن هذه الجماعةالمرتزقةبأنها قادرةعلى الانتصار على جيش عاهد نفسه على الدفاع على ارضه ودينه من مليشيات لاهدف لها غير العبودية    نهم  مقبرة  الحوثي		0	استهداف مليشيا الحوثي للاحياءالسكنيةفى مأرب دليل واضح وجدي ع حنق هذه المليشيا جراء الهزائم الكبيرةالتي منيت بها من قبل قوى الجيش والتحالف وتظن هؤلاء الجماعةالمرتزقةبأنها قادرةعلى الانتصار على يمني عاهد نفسه عن الدفاع واستقلال ارضه وتخلص من مليشيات لاهدف سياسي غير العبودية للمل مقبرة الحوثي
CT20-AR-02	1222270753606918144	كيف يمكن أن تحفظ كرامتك عند الحوثيين  لا تضحكوا على الناس  بعدما فشلتم في قيادة الجيش ترجعوا محايدين  عيب اخجلوا  [رابط]		0	اليمن يمكن أن تحفظ التوازنات بعد الحوثيين لا تراهن علي السودانيين بعدما فشلتم في قيادة البلاد سعوديون محايدين للناس اخجلوا [رابط]
CT20-AR-02	1221924852711534598	منذ حروب صعدة الست ومابعدها من حروب ووصول الحوثيين الى عمران ف دخولهم صنعاء إلى يومنا هذا والاسلوب نفس الاسلوب في الأداء والادارة عند الجنرال العجوز وفريقه   الجيش في الكشوفات والواقع [رقم]  ويريد أن ينتصر   يكررون المضي في نفس المسار و بنفس الاسلوب ويريدو نتيجة مختلفة  		0	منذ حروب صعدة الاولى ، وبعدها حروب من الحوثيين الى عمران ف دخولهم حجة إلى الآن هذا والاسلوب نفسه هو في الأداء والادارة عند القيادات العجوز وفريقه الجيش في الكشوفات القديمة[رقم]ويريد أن ينتصر يكررون المضي مع ذات المسار ودائما بنفس الاسلوب ، حربا مختلفة
CT20-AR-02	1221992630113972224	[مستخدم] [مستخدم] [مستخدم] [مستخدم] انقذ نفسك من استعباد الجرذان الحوثه ومن تبعيتك لاايران ودافع عن ارضك وعرضك اذا كنت فعلا رجلا ومن ارض اليمن ومن العرب   و اخرس     الخانعون الخونه سيلاقون مصيرهم  		0	[مستخدم][مستخدم][مستخدم][مستخدم]انقذ نفسك من استعباد الحوثيين الحوثه ومن داخل لليمن ودافع عن نفسك وعرضك اينما كنت انسان رجلا ومن داخل اليمن ومن حضرموت و لاذ الخانعون الخونه حيث مصيرهم
CT20-AR-02	1221439919488405504	يؤكد الحوثيون عمليا ان كل سيناريوهات اغراءهم بالمحفزات ويتخلون عن ايران واهمة ، كما ان مقترحات منحهم مناطق حكم ذاتي واهية ، الحوثيون لن يكتفوا بصنعاءوكلما امنوا التقدم لتحريرها سيطمعون بالمزيد وسيتمددون ، واذا استقر الوضع لهم في اليمن فالهدف المملكة ، هم مجرد اداة لاجندة ايرانية وسيبقون		0	يؤكد الحوثيون عمليا ان كل سيناريوهات اغراءهم بالمحفزات ويتخلون عن ايران واهمة ، كما ان مقترحات منحهم مدة حكم ذاتي واهية ، لذلك لن يكتفوا بصنعاءوكلما امنوا التقدم لتحريرها بدأوا بالمزيد وسيتمددون ، ما استقر الوضع مؤقتا في الكويت سيت اساسي ، هم اصبحوا اداة لاجندة طائفية وسيبقون
CT20-AR-02	1221559816658866176	اللواء ثابت جواس واللواء مفرح بحيبح ، يتوجهون ل جبهة نهم ، قيادات قتالية ميدانية تمتلك الخبرة ، مرغت انف الحوثيين في مختلف الجبهات ، سيكون النصر حليفنا مادام تلك القيادات تتوجة الئ جبهة نهم ، اتركوا القيادة لهم وسترون النصر باذن الله دعواتكم لهم  مارب  نهم  سالم  مرجان		0	اللواء ثابت جواس واللواء مفرح بحيبح ، يتوجهون علي ارض نهم فهم قيادات قتالية مؤهلة تمتلك الخبرة ، مرغت انف الحوثيين في مختلف الجبهات المهم سيكون النصر حليفنا مادام تلك القيادات تتوجة الئ ارض نهم و توفير القيادة لهم سيكون الفرق باذن الله دعواتكم لهم مارب نهم سالم مرجان
CT20-AR-02	1222186805761585157	على الجنوبيين بقيادة المجلس الانتقالي الاستعداد الجيد على مساري الحرب والسلام الشماليون يرتبون اوضاعهم في مفاوضات إب  وفي حال فشل ترتيبات السلام التي يحضر لها دوليا لن يكون هناك مناغص من حرب شاملة يواجه فيها الجنوبيون الحوثيين والاخوان وقبائل اليمن الشمالي  الاستعداد واجب  		0	بين الجنوبيين بقيادة المجلس الانتقالي الاستعداد الجيد على مساري الحرب والسلام الشماليون يرتبون اوضاعهم باتجاه محافظة إب وفي حالة فشل ترتيبات السلام لمن يحضر إليها دوليا قد يكون هناك مناغص من حرب شاملة يواجه فيها الجنوبيون الحوثيين والحكومة وقبائل قحطان الشمالي التنازل واجب
CT20-AR-02	1221815357469548544	تحركت جبهة  تعز وستتحرك جبهة الساحل والضالع وجبهات أخرى جديدة لم تكن في حسبان الحوثيين وسيجدون أنفسهم مطوقين بالمقاتلين وبالجبهات وبمطالب الناس ورواتبهم وعملتهم المنهوبة ،  الحوثي عدو اليمنيين بالأمس واليوم والغد ، ليس في قاموسه التعايش أو تصفير الماضي ، بل تحركه أحقاده وثاراته 		0	تحركت جبهة تعز وستتحرك جبهة الساحل الساحلي ومواقع أخرى جديدة لم تكن في حسبان الحوثيين وسيجدون أنفسهم مطوقين بإرادة اليمنيين ودماء الناس ورواتبهم وحقوقهم المنهوبة من الحوثي عدو اليمنيين الأمس واليوم والغد ، ممنوع في قاموسه التعايش أو تصفير الماضي ، بل هي أحقاده وثاراته
CT20-AR-02	1222188895682560000	رقصة شعبيه يمنيه وبالاخص زيديه اسمها الرقصه الاستخناثيه وهي ان تستخنث على المسرح و تستخدم هذه الرقصه لردع الاعداء اثناء المعركة ويتدرب عليها اليمنيين بجده لكي يطبقوها امام الحوثي ويحررون بلدهم المحتل ويحررون نسائهم من الحوثيين [رابط]		0	رقصة شعبيه يمنيه وبالاخص زيديه اسمها الرقصه الاستخناثيه وهي طريقة تستخنث على الحرب و ادت تلك الرقصه لردع الاعداء اثناء المعركة وحافظ عليها الحوثيون بجده لكي يطبقوها على الكفار ويحمي بلدهم المحتل ويحررون الجنوب من الحوثيين [رابط]
CT20-AR-02	1221877279925645312	معارك نهم لم توحد اليمنيين كما يردد الإخوان في حزب الاصلاح من قبيل التبرير لفشلهم في نهم   اليمنيين لديهم قناعة في مجابهة الحوثيين لكن الإصلاح غالبا ما كان يتجه لمعارك جانبية كلما لاحت بارقة امل في توحد المعركة تجاه الحوثي   قارنوا بين موقف طارق صالح ومواقفهم  		0	حرب نهم لم توحد اليمنيين كما يأمل الإخوان في حزب الاصلاح من قبيل التبرير انهم في نهم اليمنيين أبدوا قناعة في مجابهة الجميع لكن الإصلاح غالبا ماكان كان يتجه نحو جانبية كلما لاحت علامات امل في توحد المعركة تجاه الحوثي قارنوا مع موقف طارق صالح وبعض
CT20-AR-02	1221831644207816704	الشارع اليمني يتوق لتحقيق انتصار على ميليشيات الحوثي في معركة نهم   لم يعد لديه استعداد لتقبل المزيد من تبريرات الشرعية  الحوثي يسعى للتحكم بمنابع النفط والغاز ، وان يفرض على الشرعية التسوية التي يريد   الحوثي  عدو  اليمنيين		0	الشعب اليمني يتوق لتسجيل انتصار على الانقلاب الحوثي في معركة الحديدة لم يعد لديه قابلية لتقبل المزيد من تبريرات الحرب وانه يسعى للسيطرة بمنابع النفط والغاز والطاقة وان يفرض من الشرعية التسوية التي يريد الحوثي عدو اليمنيين
CT20-AR-02	1221428027982106624	يقاتل عناصر الجيش الوطني من أجل استعادة الدولة ، ويحدو كلا منهم الأمل في العودة إلى مدنهم وقراهم  في العودة لوظائفهم واستئناف أعمالهم   فيما يقاتل الحوثيون بذهنية الرجل الذي ليس لديه شيء يخسره  هذا هو جوهر الاختلاف بين مشاريع الحياة وجماعات الموت والخراب 		0	يصارع عناصر الجيش الوطني حتى أجل استعادة دولتهم ، ويحدو كلا منهم الأمل في العودة إلى مدنهم ثم في العودة لوظائفهم واستئناف أعمالهم فيما يقاتل الحوثيون ؟ الرجل الذي ليس عنده شيء يخسره هذا في جوهر المواجهة ، مشاريع الحياة ومحاولات الموت والخراب
CT20-AR-02	1221804245420322817	سحب التحالف ل جزء كبير من منظومات الباتريوت من محافظة  مارب يؤكد وقوع كارثة على التحالف وقوات الشرعية وأن تلك المناطق في خطر كبير ، خصوصا ان أهم سبب لسحبها هم عدم سقوطها في أيدي  الحوثيين   السعودية		0	سحب التحالف ل جزء كبير من مستودعات الباتريوت من محافظة مارب يؤكد وقوع كارثة على اليمن وعلى المعارضة وأن تلك المناطق في خطر كبير ؛ خصوصا ان كانت الخطوات لسحبها وضمان عدم سقوطها في يدي المقاومة السعودية
CT20-AR-02	1221810483977768960	سألت احد الضباط في الجيش الوطني وقلت له لماذا سقطت هذه المواقع بهذه السرعه في ايدي الحوثيين فأجاب لا تصدق اعلامي الحوثي وتابع ماينقله الاعلامي الكبير والصحفي المراسل محمد العرب فعرفت ان هناك مواقع جديده وذات اهميه ستسقط في قبضة الحوثيين وقادة الجيش يتابعون ماينقله محمد العرب		0	سألت احد الضباط في الجيش الوطني وقلت لي لماذا سقطت هذه المواقع بهذه السرعه في ايدي الحوثيين ولكن لا تصدق اعلامي الحوثي ينقل ماينقله الاعلامي الكبير الميداني المميز الى العرب فعرفت ان هذه مواقع جديده وذات اهميه ستسقط في قبضة الحوثيين وقادة الجبهة يتابعون تحليلات مراسل العرب
CT20-AR-02	1221515192129007617	 الاصلاح  يخون  اليمن الناطق باسم الحوثيين  كانت بيننا وبين الاصلاح هدنة بترتيب القيادات العسكرية وقبول من قيادتنا وقيادة الاصلاح حتى اننا اتخذنا قرار بالوقوف معهم ضد طارق عفاش اذا تحرك نحو تعز ولاكن حزب الاصلاح من انقض هذا الهدنة  [رابط]		0	كيف يخون الحوثيين الناطق بلسان الحوثيين كانت بيننا وفي الاصلاح هدنة بترتيب القيادات العسكرية وقبول من قيادتنا وقيادة الاحزاب حتى اننا اتخذنا قرار بالوقوف معهم ضد طارق رمضان اذا تحرك إلى الامام ولكن حزب الاصلاح لاحقا انقض هذا الهدنة [رابط]
CT20-AR-02	1221222468792344577	الله اكبر ولله الحمد والله مجزره في الحوثه الان مايعرفوها في   وادي حريب نهم ياربي لك الحمد		0	الله اكبر ولله والحمد الله اقوى في الحوثه الان نهم يعني وادي سلمان نهم ياربي يارب الحمد
CT20-AR-02	1221753664999763970	محمد البخيتي [مستخدم] يصرح وحزب الإصلاح يرد عليه عبر مصدر مسؤول    لا أدري ما الحاجة للتواري خلف مصدر مسؤول   ، أين أعضاء الهيئة العليا للإصلاح أو أعضاء مجلس النواب  ، لماذا لا تكون ردودهم واضحة وصادرة بأسمائهم  ، هل هناك تواطئ فعلا  ، أم يخافون ان يصادر  الحوثيون ممتلكاتهم  		0	محمد الرشيدي[مستخدم]يصرح حزب الإصلاح يرد علينا عبر مصدر مسؤول لا أدري فما الحاجة للتواري خلف مقعد واحد ، أين أعضاء الهيئة العليا للإصلاح ومن أعضاء هيئة النواب ، لماذا ؟ تكون ردودهم واضحة وصادرة بأسمائهم ، هل هناك تواطئ فعلا ، أم يخافون ان تنشر الحوثيون المعلومات
CT20-AR-02	1221849210791833606	رسالتي موجهة لكل محترم من اصدقاء الاخ انيس منصور   ألا ترون ان الرجل في اشد اللحظات والمواقف يبحث عن معارك جانبية اقل اهمية من المعركة الرئيسية مع الحوثة  هل نحن بحاجة حاليا لسفك دماء اخرى في مدن نعلم انها يمنية وتعلم السعودية ان لو فكرت بالإستيطان فيها ان رفات جنودها لن يعود 		0	وهي موجهة لكل محترم من اصدقاء الاخ الرئيس منصور ألا ترون ان البعض في اشد اللحظات التي يبحث عن معارك جانبية اقل اثارة من المعركة الرئيسية مع الحوثة هل نحن بحاجة حاليا لسفك نقط اخرى في مدن نعلم أنها يمنية وتعلم السعودية ان لو فكرت بالإستيطان يجب ان رفات عليها فقط يعود
CT20-AR-02	1221545073566978050	نصيحه لقوات الشرعيه عليكم آن تتعلمو الشجاعه والصمود من الضالع أبناء الضالع يتقدمون في لقتال الحوثيين وقوات الشرعيه يدوها الملب		0	نصيحه لقوات التحالف الان بأن تتعلمو الصمود والثبات من الضالع أبناء الضالع هم اليوم لقتال الشرعي وقوات الانقلاب يدوها الملب
CT20-AR-02	1221548122696048640	وجنوبي  اظن ان الحوثيين سيذهبون الى ماهو ابعد وسينهون مشروع الاقلمة بتاتا و لن يقبلوا بعدها الا بيمن واحد كما كان وتحت سيطرتهم   يبدو ان المزيد من الوقت  دون الذهاب الى اتفاق سلام    سيصب في صالح الحوثيين عسكريا   فهل سيتعظ التحالف بما حدث حتى الآن    علي  الصنعاني		0	وجنوبي اظن ان الحوثيين مستعدون لما ماهو ابعد وسينهون مشروع الاقلمة بتاتا و لن يأتوا بعدها سوى بيمن واحد كما هم وتحت سيطرتهم يبدو ان المزيد من الاستنزاف دون الذهاب الى اتفاق هادي سيصب ب صالح الحوثيين عسكريا فهل سمع التحالف بما حدث حتى باليمن علي الصنعاني
CT20-AR-02	1221509053328822274	ما اعرف ليش اليمانيون متأخرين في اعلان نتائج المعركة اللي حصلت شرق  صنعاء   الحين كل العالم ينتظر وش رح ينشرون حتى المواطنين في الخليج منتظرين لهم    الحوثيون جعلوا العالم ينتظر لما يقولونه ويظهرونه 		0	ما اعرف ان احنا متأخرين عن اعلان نتائج المعركة اللي حصلت من صنعاء لماذا كل العالم يترقب نتيجة اللي يحصل حتى المواطنين والدول الخليج منتظرين لهم الحوثيون جعلوا العالم ينتظر لما يقولونه ويظهرونه
