topic_id	tweet_id	tweet_text	claim	claim_worthiness	Gen_text
CT20-AR-01	1222217559304523777	و ليمون يافا يابس في غصونه ، وهل شجر في قبضة الظلم يثمر    فلسطين  لا  لبصقة  القرن [رابط]		0	و ليمون يافا يابس في غصونه ، وهل شجر في قبضة الظلم يثمر فلسطين لا لبصقة القرن [رابط]
CT20-AR-01	1222114234621943814	هذه الأرض لا تتسع لهويتين ، إما نحن أو نحن   صفقة  القرن  صفقة  القرن  لن  تمر [رابط]		0	هذه الأرض لا تتسع لهويتين ، إما نحن أو نحن صفقة القرن صفقة القرن لن تمر [رابط]
CT20-AR-01	1222102265101799425	يا قدس ورد الشوق باح وشدني وطمعت في نيل الغرام فصدني    القدس  عاصمة  فلسطين  الأبدية  القدس  المسجد  الأقصى [رابط]		0	يا قدس ورد الشوق باح وشدني وطمعت في نيل الغرام فصدني القدس عاصمة فلسطين الأبدية القدس المسجد الأقصى [رابط].
CT20-AR-01	1222617912869113858	القيادي في حركة فتح محمد حوراني  سيترتب على ما يسمى ب  صفقة  القرن مخاطر كثيرة ، والشعب الفلسطيني سيستمر في نضاله   أخبار  العربي [رابط]		0	القيادي في حركة فتح محمد حوراني سيترتب على ما يسمى ب صفقة القرن مخاطر كثيرة ، والشعب الفلسطيني سيستمر في نضاله أخبار العربي [رابط] …حركة الجهاد الاسلامي : ليبرمان كان أعجز من أن يقف بوجه المقاومة واستقالته واحدة من تداعيات الفشل والاعتراف بالهزيمة
CT20-AR-01	1222216404654608385	شعور جدودنا وأهالينا في أيام مثل  معاهدة وادي عربة ، كامب ديفيد  مثل شعورنا اليوم ، متخيلين كمية العجز  احنا أضعف من المواجهة ، أضعف من الضغط    اللهم إنا نعوذ بك من العجز ، نعوذ بك من قهر الرجال   صفقة  القرن  لا  لبصقة  القرن		0	شعور جدودنا وأهالينا في أيام مثل معاهدة وادي عربة ، كامب ديفيد مثل شعورنا اليوم ، متخيلين كمية العجز احنا أضعف من المواجهة ، أضعف من الضغط اللهم إنا نعوذ بك من العجز ، نعوذ بك من قهر الرجال صفقة القرن لا لبصقة القرن.
CT20-AR-01	1222290522871648256	بالمناسبة ، ما هو موقف عبدالخالق عبدالله من مشاركة  الإمارات في  صفقة  القرن 		0	بالمناسبة ، ما هو موقف عبدالخالق عبدالله من مشاركة الإمارات في صفقة القرن ؟ وما هي تداعيات هذه المشاركة على القضية الفلسطينية ؟منذ فترة ليست بالبعيدة ، كان هناك حديث عن صفقة القرن ، ولكن يبدو أن هذا الحديث لم يعد له وجود الآن. وفي الوقت الذي تتحدث فيه كل وسائل الإعلام العربية والعالمية عن الصفقة ، فإن الواقع يقول عكس ذلك تماما ؛ إذ لا توجد أي جهة عربية رسمية أو غير رسمية لها علاقة بهذه الصفقة ، ولا حتى الولايات المتحدة الأمريكية التي تربطها بها علاقات تجارية واقتصادية وسياسية مع إسرائيل ، بل إن كثيرا من الدول العربية أعلنت صراحة أنها ستوافق على الصفقة دون تحديد سقف زمني لها.وبالتالي ، فمن الطبيعي أن تكون هناك ردود فعل مختلفة لدى الشارع العربي والفلسطيني تجاه هذه الصفقة ، سواء من قبل الفلسطينيين أنفسهم ، أو من قبل الرأي العام العالمي ، وهو ما يطرح علامات استفهام كبيرة حول مدى جدية الجانب الفلسطيني في التوصل إلى اتفاق سلام مع إسرائيل خلال الفترة القريبة القادمة.ولعل السؤال الأهم الذي يطرح نفسه : هل نحن أمام صفقة سياسية جديدة لتصفية القضية الفلسطينية ، أم أننا أمام مرحلة جديدة
CT20-AR-01	1222561821757988865	الإمام السيد علي الخامنئي  إن ما يسمى “ صفقة القرن ” ستؤول إلى الفشل رغم مخططات أمريكا وعملائها لتمريرها   تسقط  صفقة  القرن [رابط]		0	الإمام السيد علي الخامنئي إن ما يسمى “ صفقة القرن ” ستؤول إلى الفشل رغم مخططات أمريكا وعملائها لتمريرها تسقط صفقة القرن [رابط] …كلمة الإمام الخامنئي مع الشباب النخب الحياة الدنيا قدوة المبلغين مراقبات مراحل الإعداد والاصطفاء بين مريم والزهراء عليهما السلام أهم الأشياء لطالب القرب ، الجد في ترك المعصيةأهلا وسهلا بك زائرنا الكريم ، إذا كانت هذه زيارتك الأولى للمنتدى ، فيرجى التكرم بزيارة صفحة التعليمات ، بالضغط هنا. كما يشرفنا أن تقوم بالتسجيل بالضغط هنا إذا رغبت بالمشاركة في المنتدى ، أما إذا رغبت بقراءة المواضيع والإطلاع فتفضل بزيارة القسم الذي ترغب أدناه.عنوان الموضوع المشاركة الأخيرة تاريخ بداية الموضوع عدد الردود عدد المشاهدات كاتب الموضوع تقييم الموضوعآخر يوم آخر يومين آخر أسبوع آخر 10 أيام آخر أسبوعين آخر شهر آخر 45 يوم آخر شهرين آخر 75 يوم آخر 100 يوم السنة الماضية البدايةلوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى قسم المنتديات العامة منتدى الفيزياء العام منتدى الأخبار العلمية. قسم اختراعات وابتكارات العلماء العرب والمسلمين منتدى الفيزياء المسلية. قسم سحر الفيزياء منتدى علماء الفيزياء.
CT20-AR-01	1222284288152014853	آه من القلب الخؤون عرب ولكن من يهود يرضعون اللهم عليك بالخائنين المجرمين اللهم انتقم لفلسطين والأقصى وأمة نبيك محمد صلى الله عليه وسلم  صفقة  القرن  تسقط  صفقة  القرن  القدس  عاصمة  فلسطين  الأبدية		0	آه من القلب الخؤون عرب ولكن من يهود يرضعون اللهم عليك بالخائنين المجرمين اللهم انتقم لفلسطين والأقصى وأمة نبيك محمد صلى الله عليه وسلم صفقة القرن تسقط صفقة القرن القدس عاصمة فلسطين الأبدية.
CT20-AR-01	1222265315649904641	المضحك المبكي أن العرض المسخ الذي قدمه  ترمب كخطة سلام والذي يشرعن الاحتلال والاستيطان ويعطي الاحتلال كامل القدس ومعظم الضفة مع أراضي [رقم] كل ذلك ليس العرض للفلسطينيين ، وانما  أساس للتفاوض  ، يعني ما قد ياخذه الفلسطينيون اقل من ذلك    تسقط  صفقة  القرن  صفقة  القرن  FreePalestine		0	المضحك المبكي أن العرض المسخ الذي قدمه ترمب كخطة سلام والذي يشرعن الاحتلال والاستيطان ويعطي الاحتلال كامل القدس ومعظم الضفة مع أراضي [رقم] كل ذلك ليس العرض للفلسطينيين ، وانما أساس للتفاوض ، يعني ما قد ياخذه الفلسطينيون اقل من ذلك تسقط صفقة القرن صفقة القرن FreePalestine.وإذا كان لا بد من حل لقضية اللاجئين الفلسطينيين حلا عادلا وفق قرار 194 الصادر عن الجمعية العامة للأمم المتحدة في العام 1948 ، فإن هذا الحل لن يكون إلا بالعودة إلى حدود الرابع من حزيران عام 1967 بما فيها القدس الشرقية والجولان السوري ومزارع شبعا وتلال كفرشوبا والجزء اللبناني من قرية الغجر التي تحتلها إسرائيل منذ العام 1967 والتي يجب أن تعود إلى السيادة اللبنانية وفقا للقرار 425 الصادر عن مجلس الأمن التابع للأمم المتحدة بتاريخ 27 أيار مايو 1978.
CT20-AR-01	1222602050074226690	مقطع متداول للرئيس المصري الراحل محمد مرسي  كلنا مقاومون ما حيينا ولا شبر للصهاينة في كامل أرض  فلسطين   فلسطين ضحية الحكام العرب الظالمين  صفقة  القرن  فلسطين  حرة  FreePalestine [رابط]		0	مقطع متداول للرئيس المصري الراحل محمد مرسي كلنا مقاومون ما حيينا ولا شبر للصهاينة في كامل أرض فلسطين فلسطين ضحية الحكام العرب الظالمين صفقة القرن فلسطين حرة FreePalestine [رابط]
CT20-AR-01	1222551342834765824	لا تقف  صفقة  القرن عند حدود تصفية قضية  فلسطين وضمان استدامة الاحتلال ، فهي تعمل على تكريس العلو الإسرائيلي في المنطقة على حساب مكانة العواصم العربية ككل  مطلوب أن يكون  نتنياهو ومن سيأتون بعده سادة المنطقة وأباطرتها ، وأن تجبى إليهم الاستثمارات العربية أيضا   صفقة  القرن  لن  تمر		0	لا تقف صفقة القرن عند حدود تصفية قضية فلسطين وضمان استدامة الاحتلال ، فهي تعمل على تكريس العلو الإسرائيلي في المنطقة على حساب مكانة العواصم العربية ككل مطلوب أن يكون نتنياهو ومن سيأتون بعده سادة المنطقة وأباطرتها ، وأن تجبى إليهم الاستثمارات العربية أيضا صفقة القرن لن تمر.
CT20-AR-01	1222208490678235137	اللهم رد كيد ترامب وأعوانه إلى نحورهم وقنا شرورهم  تسقط  صفقة  القرن  لا  لبصقة  القرن		0	اللهم رد كيد ترامب وأعوانه إلى نحورهم وقنا شرورهم تسقط صفقة القرن لا لبصقة القرن.الرسائل والمقالات و الآراء المنشورة في المنتدى بأسماء أصحابها أو بأسماء مستعارة لا تمثل بالضرورة الرأي الرسمي لصاحب الموقع أو سودانيز اون لاين بل تمثل وجهة نظر كاتبها
CT20-AR-01	1222275583490609160	هذا اليوم ستحفظه شعوبنا العربية الغير خليجية في ذاكرتها وصفقة القرن لن تمر والمقاومة ستستمر ولكن الخليجيون سيحفظون هذا التاريخ جيدا لما له من بعد في قمة العمالة والتصهين وخيانتهم للقضية الفلسطينية ولمقدساتها   تسقط  صفقة  القرن		0	هذا اليوم ستحفظه شعوبنا العربية الغير خليجية في ذاكرتها وصفقة القرن لن تمر والمقاومة ستستمر ولكن الخليجيون سيحفظون هذا التاريخ جيدا لما له من بعد في قمة العمالة والتصهين وخيانتهم للقضية الفلسطينية ولمقدساتها تسقط صفقة القرن.
CT20-AR-01	1222611347009085441	 تسقط  صفقه  القرن ترامب أعلن خطة السلام بعد رحيل السلطان قابوس  رحمه الله  لأنه ليس هذا بالضبط ما قدمته عمان فما قدمته كان مختلف لهذا شكر عباس وحماس جهود السلطنه لكن ماذا عسانا أن نفعل ودحلان وزمرته والمتصهينين العرب يدعمون إسرائيل ويشيطنون المقاومه ستبقى عمان مع رفض فلسطين		0	تسقط صفقه القرن ترامب أعلن خطة السلام بعد رحيل السلطان قابوس رحمه الله لأنه ليس هذا بالضبط ما قدمته عمان فما قدمته كان مختلف لهذا شكر عباس وحماس جهود السلطنه لكن ماذا عسانا أن نفعل ودحلان وزمرته والمتصهينين العرب يدعمون إسرائيل ويشيطنون المقاومه ستبقى عمان مع رفض فلسطينيو 48 للصلح والتطبيع.أهلا وسهلا بك زائرنا الكريم ، إذا كانت هذه زيارتك الأولى للمنتدى ، فيرجى التكرم بزيارة صفحة التعليمات ، بالضغط هنا. كما يشرفنا أن تقوم بالتسجيل بالضغط هنا إذا رغبت بالمشاركة في المنتدى ، أما إذا رغبت بقراءة المواضيع والإطلاع فتفضل بزيارة القسم الذي ترغب أدناه.لوحة تحكم العضو الرسائل الخاصة الاشتراكات المتواجدون الآن البحث في المنتدى الصفحة الرئيسية للمنتدى المنتديات الخاصة منتدى المواضيع المميزة الخيمة الرمضانية الوجبات الرمضانية السودانية خدمات أحباء النيل المنتديات العامة المنتدى العام مواضيع متفرقة ومتنوعة - من هنا وهناك المنتدى الإسلامي منتدى القران الكريم وعلومه المنتدى الإجتماعي كرسي الاعتراف المنتدى السياسي منتدى الرياضة منتديات الأسرة أميرات النيل الازرق شباب النيل الازرق منتدى الطب والصحة منتدى الطفل والأسرة مطبخ النيل الازرق منتديات الأدب والفنون الخواطر ومأثور الكلمات منتدى الشعر منتدى
CT20-AR-01	1222282758468358144	موطنى موطنى الجلال والجمال والسناء والبهاء فى رباك اللهم احفظ فلسطين أرضا وشعبا  صفقه  القرن [رابط]		0	موطنى موطنى الجلال والجمال والسناء والبهاء فى رباك اللهم احفظ فلسطين أرضا وشعبا صفقه القرن [رابط]
CT20-AR-01	1222084357244014593	لن نتخلى عن فلسطين ولا عن شعب فلسطين ولا عن مقدسات الأمة في فلسطين  صفقة  القرن  لن  تمر  فلسطين  عربية  حزب  الله [رابط]		0	لن نتخلى عن فلسطين ولا عن شعب فلسطين ولا عن مقدسات الأمة في فلسطين صفقة القرن لن تمر فلسطين عربية حزب الله [رابط]بالصور : عائلات المعتقلين السياسيين الصحراويين المضربين عن الطعام ينظمون وقفة سلمية بمدينة أسا الصامدة.
CT20-AR-01	1222250361513181184	القضيه الفلسطينيه هي امتحان لضمائر المسلمين جميعا   يسقط كل ضمير خائن ويسقط كل ضمير صامت وتسقط  صفقة  القرن  ولا تحسبن الله غافلا عما يعمل الظالمون إنما يؤخرهم ليوم تشخص فيه الأبصار   القدس  عاصمة  فلسطين  الأبدية		0	القضيه الفلسطينيه هي امتحان لضمائر المسلمين جميعا يسقط كل ضمير خائن ويسقط كل ضمير صامت وتسقط صفقة القرن ولا تحسبن الله غافلا عما يعمل الظالمون إنما يؤخرهم ليوم تشخص فيه الأبصار القدس عاصمة فلسطين الأبدية.
CT20-AR-01	1222246150159376386	أمريكا مخدوعة هي وساستها ، إذا ظنت أنها بمناصرتها لهؤلاء السفاحين اليهود  سوف تكسب شيئا إلا ذل الحيرة والاضطراب   محمود  شاكر  جمهرة مقالاته ، ج [رقم] ص [رقم] ، ط [رقم] مكتبة الخانجي بالقاهرة   القدس  عاصمة  فلسطين  الأبدية  صفقه  القرن		0	أمريكا مخدوعة هي وساستها ، إذا ظنت أنها بمناصرتها لهؤلاء السفاحين اليهود سوف تكسب شيئا إلا ذل الحيرة والاضطراب محمود شاكر جمهرة مقالاته ، ج [رقم] ص [رقم] ، ط [رقم] مكتبة الخانجي بالقاهرة القدس عاصمة فلسطين الأبدية صفقه القرن.
CT20-AR-01	1222847667916636160	المهزلة المسماة  صفقة  القرن هي زواج غير شرعي بين سدنة الماسونية وأذناب الصهيونية اللقيطةهدفه انجاب ولدا غير شرعي يسمى  إسرائيل ليهب فيها من لايملك  فلسطين لمن لايستحق هي كما اسمتها الشعوب العربية  صفقة  العار ولن تمر دام فيها عرق ينبض المحزن هومباركة بعض أدعياء العروبة لها		0	المهزلة المسماة صفقة القرن هي زواج غير شرعي بين سدنة الماسونية وأذناب الصهيونية اللقيطةهدفه انجاب ولدا غير شرعي يسمى إسرائيل ليهب فيها من لايملك فلسطين لمن لايستحق هي كما اسمتها الشعوب العربية صفقة العار ولن تمر دام فيها عرق ينبض المحزن هومباركة بعض أدعياء العروبة لها.
CT20-AR-01	1222571453893238787	رئيس الأوبرا الألمانية  نعتذر على منحنا وسام  سان جورج  الألماني للسيسي ، لقد كان منح الوسام خطأ ونتبرأ منه الآن  كلم يا مفضوح [مستخدم]  ارحل  ياسيسي  القدس  عاصمه  العرب  صفقة  القرن  لن  تمر [رابط]		0	رئيس الأوبرا الألمانية نعتذر على منحنا وسام سان جورج الألماني للسيسي ، لقد كان منح الوسام خطأ ونتبرأ منه الآن كلم يا مفضوح [مستخدم] ارحل ياسيسي القدس عاصمه العرب صفقة القرن لن تمر [رابط] …
CT20-AR-01	1222567680730943488	 تسقط  صفقة  القرن كانوا الإخوان دائما الكاشف المبين لخيانات حكام وملوك العرب الصهاينة من اول الهالك عبد الناصر وهزيمة [رقم] والهالك السادات وكمب ديفيد والمخلوع وتطبيعه مع اليهود ثم سجنوهم وقتلوهم لاتمام بصقة القرن بمعرفة ابن اليهودية النجس الحقير الخائن هوو كلاب الخليج [رابط]		0	تسقط صفقة القرن كانوا الإخوان دائما الكاشف المبين لخيانات حكام وملوك العرب الصهاينة من اول الهالك عبد الناصر وهزيمة [رقم] والهالك السادات وكمب ديفيد والمخلوع وتطبيعه مع اليهود ثم سجنوهم وقتلوهم لاتمام بصقة القرن بمعرفة ابن اليهودية النجس الحقير الخائن هوو كلاب الخليج [رابط]
CT20-AR-01	1222292222126821378	تستمر معاناة الفلسطينيين أمام عجز المتعاطفين معهم عن تقديم حلول واقعية بينما يتخلى المجتمع الدولي يوما بعد آخر عن مسؤولياته الانسانية والأخلاقية تجاههم  ليس معقولا أن يتوارث الفلسطينيون القهر والشعور بخيبة الأمل أمام خذلان الجميع ومتاجرتهم بمصير هؤلاء الضحايا   صفقة  القرن		0	تستمر معاناة الفلسطينيين أمام عجز المتعاطفين معهم عن تقديم حلول واقعية بينما يتخلى المجتمع الدولي يوما بعد آخر عن مسؤولياته الانسانية والأخلاقية تجاههم ليس معقولا أن يتوارث الفلسطينيون القهر والشعور بخيبة الأمل أمام خذلان الجميع ومتاجرتهم بمصير هؤلاء الضحايا صفقة القرن.
CT20-AR-01	1222567697399123970	التصميم دا انا لسه مخلصه و عاوز اعرف رأيكم فيه اي   القدس  عاصمة  فلسطين  تسقط  صفقة  القرن [رابط]		0	التصميم دا انا لسه مخلصه و عاوز اعرف رأيكم فيه اي القدس عاصمة فلسطين تسقط صفقة القرن [رابط]فيديو.. الفنان “ محمد السليمان ” : مافيا تسيطر على الحفلات.. واللي كانوا يصفقون لي هم اللي صفقوني ورفضوا تزويج أبنائي!اترك الألعاب لقد أصبحت عريس.. حدث في رومانيا : حفل زفاف لطفل في العاشرة وعروسه في الثامنة! – فيديوشاهد بالصور : ولي العهد يلتقي أسر شهداء الواجب وينقل لهم تحيات وتقدير خادم الحرمين واعتزازه بما قدموه
CT20-AR-01	1222175995127586821	التغريدات الرافضة لصفقة القرن تجتاح مواقع التواصل الاجتماعي  سنعود وسنبقى نحمي أسوارنا وقلاعنا ، ليس منا من يبيع أو يفرط وليس فينا من يجبن أو ينكسر  ، واحدة من الكثير من التغريدات التي اجتاحت مواقع التواصل الاجتماعي رفضا لصفقة القرن  سرقة  القرن  صفقة  القرن  لن  تمر [رابط]		0	التغريدات الرافضة لصفقة القرن تجتاح مواقع التواصل الاجتماعي سنعود وسنبقى نحمي أسوارنا وقلاعنا ، ليس منا من يبيع أو يفرط وليس فينا من يجبن أو ينكسر ، واحدة من الكثير من التغريدات التي اجتاحت مواقع التواصل الاجتماعي رفضا لصفقة القرن سرقة القرن صفقة القرن لن تمر [رابط]
CT20-AR-01	1222183002631016449	عم ببيعو القدس بمكة   القدس  عاصمة  فلسطين  الأبدية  القدس  لنا أطهر أرض أنجس شعب  		0	عم ببيعو القدس بمكة القدس عاصمة فلسطين الأبدية القدس لنا أطهر أرض أنجس شعب على وجه الأرض.
CT20-AR-01	1222584903956684806	 تسقط  صفقة  القرن الا لعنة الله علي الظالمين يهودي وصليبي يمثلان الصهيونية العالمية مع خونة ومنبطحي حكام العرب وملوكهم يبيعون ويشترون في ارض ووقف الاسلام هزلت يا مسلمين ووالله لن تهنأوا بصفقتكم والعار علينا أن نحن سكتنا [رابط]		0	تسقط صفقة القرن الا لعنة الله علي الظالمين يهودي وصليبي يمثلان الصهيونية العالمية مع خونة ومنبطحي حكام العرب وملوكهم يبيعون ويشترون في ارض ووقف الاسلام هزلت يا مسلمين ووالله لن تهنأوا بصفقتكم والعار علينا أن نحن سكتنا [رابط]
CT20-AR-01	1222574839497666562	صفقة لحل النزاع  أم لزيادة السيطرة الإسرائيلية على أرض  فلسطين  «  صفقة  القرن » مكونة من مئات البنود مكتوبة في [رقم] ورقة ، وتتوزع بنودها بين الشقين السياسي والاقتصادي  في هذه السلسلة نقدم لكم كل شيء عن « صفقة القرن » [رقم]  [رقم] [رابط]		0	"صفقة لحل النزاع أم لزيادة السيطرة الإسرائيلية على أرض فلسطين « صفقة القرن » مكونة من مئات البنود مكتوبة في [رقم] ورقة ، وتتوزع بنودها بين الشقين السياسي والاقتصادي في هذه السلسلة نقدم لكم كل شيء عن « صفقة القرن » [رقم] [رقم] [رابط]... 2018 - 11 - 17 15 : 02 : 25نشرت مجلة "" لوبوان "" الفرنسية تقريرا ، تحدثت فيه عن الغموض الذي يحوم حول استقالة رئيس جبهة التحرير الوطني ، جمال ولد عباس ، الذي فاجأ قراره الجميع ، خاصة المقربين من النظام الجزائري.أفادت مديرية الدراسات والتوقعات التابعة لوزارةالاقتصاد والمالية بأن فرنسا تتموقع كثاني زبون ومورد للمملكة المغربية منذ 2014 خلف إسبانيا ، باستقبالها ل 22, 9 في المائة من الصادرات المغربية سنة 2017 بزيادة قدرها 1, 2 في المائة مقارنة مع سنة 2016.يطوي القطار فائق السرعة المغربي الذي سمي "" البراق "" مسافة الرحلة بين القطبين الاقتصاديين للمملكة طنجة ( شمال ) والدار البيضاء ( غرب ) في ساعتين فقط بدل خمس ساعات حاليا ،"
CT20-AR-01	1222587355925766144	 تسقط  صفقة  القرن فلتسقط صفقة القرن وكل من أيدها من الخونة لعنة الله عليهم أجمعين الفاشل الذي يحاكم في دولته الان ترامب والحرامي الذي ينتظر محاكمته علي فساده النتن ياهو ومن عاونهم من صغار العرب السفلة كاسيسي وبنات زايد وال سلول  فلسطين والقدس عاصمتها ستظل لنا نحن المسلمون [رابط]		0	تسقط صفقة القرن فلتسقط صفقة القرن وكل من أيدها من الخونة لعنة الله عليهم أجمعين الفاشل الذي يحاكم في دولته الان ترامب والحرامي الذي ينتظر محاكمته علي فساده النتن ياهو ومن عاونهم من صغار العرب السفلة كاسيسي وبنات زايد وال سلول فلسطين والقدس عاصمتها ستظل لنا نحن المسلمون [رابط]
CT20-AR-01	1222529585541275649	الشتاء في تركيا مع العربية للسياحة احلا  القدس  عاصمة  فلسطين  الأبدية F[رقم] [رابط]		0	الشتاء في تركيا مع العربية للسياحة احلا القدس عاصمة فلسطين الأبدية F[رقم] [رابط] Bahrain.. الاردن - [رقم هاتف] مكتب محطة عمان المعلقة للصرافة.. بالاردن - [ رقم هاتف ] مطاعم شاورما عراقي نتمنى ان يحوز على رضاكم.. بدون زجزاج الدجاج فقط - طريقة عمل ومقادير الشاورما من منال العالم - ميزانية و تكاليف ودراسة جدوى مشروع إنتاج صلصلة الطماطم المعلبة والغير صالحة للاستهلاك الادمي - خرافات وخصائص لمادة الخرسانة - معاهدة تافنة بنود المعاهدة - وصفة هائلة من الطب البديل لعلاج النتؤات او الثؤلول او الثلول بالاعشاب - [بحث جاهز للطباعة] نموذج مقدمة بحث ادبي, نماذج بحوث ادبية - - طريقة تحضير الميرمية ( أعشاب ) بطريقة سهلة - سلطات الفواكه والخضروات - ملف ذهبي عن دوالي الخصية الاسباب الوقاية العلاج - هاتف وعنوان مؤسسة ابراهيم محمد النجراني التجارية - العليا, مدينة الرياض - هاتف و عنوان فندق العليا هوليدي أن بالرياض و معلومات شاملة عنه - كيمياء كهربائية تطبيقات الكيمياء الكهربائية -
CT20-AR-01	1222279448793403392	ليست صفقة بل هي ذل و مهانة و بيع للأرض والعرض   للقدس رب يحميها    صفقة  القرن  لن  تمر  القدس  فلسطين  حرة		0	ليست صفقة بل هي ذل و مهانة و بيع للأرض والعرض للقدس رب يحميها صفقة القرن لن تمر القدس فلسطين حرة عربية لا شرقية ولا غربية.
CT20-AR-01	1222217800628035584	 القدس  عاصمة  فلسطين  الأبدية ما خلقنا لنيأس خلقنا لنخوض الحياة ونحن واثقين بالله    فلسطين  ستتحرر [رابط]		0	القدس عاصمة فلسطين الأبدية ما خلقنا لنيأس خلقنا لنخوض الحياة ونحن واثقين بالله فلسطين ستتحرر [رابط]
CT20-AR-01	1222291087882096641	أنا  بيداء العولقي ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن		0	أنا بيداء العولقي ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222594223947599874	نسأل الله ان يجازي حكام الدولة السعودية خير الجزاء فالتاريخ يحفظ وينقل ولايزور  وعليه نبشر صعاليك العرب والعجم  انه حتى وان كانت ابواقكم تنبح ب  صفقة  القرن سنعريكم ونسقط اكاذيبكم بدقيقة فقط ، لذا فلتخرسوا لنعود بكم لعام [رقم] م  [رابط]		0	نسأل الله ان يجازي حكام الدولة السعودية خير الجزاء فالتاريخ يحفظ وينقل ولايزور وعليه نبشر صعاليك العرب والعجم انه حتى وان كانت ابواقكم تنبح ب صفقة القرن سنعريكم ونسقط اكاذيبكم بدقيقة فقط ، لذا فلتخرسوا لنعود بكم لعام [رقم] م [رابط]
CT20-AR-01	1222262601104658432	 صورة من المسيرة الغاضبة في  مخيم  البقعة شمال  عمان في الأردن  تسقط  صفقة  القرن [رابط]		0	"صورة من المسيرة الغاضبة في مخيم البقعة شمال عمان في الأردن تسقط صفقة القرن [رابط] …الحمل لن يكون عائقا أمام مشاركة المرأة في صنع القرار السياسي والاقتصادي والاجتماعي ، بل على العكس تماما ، فإن المشاركة السياسية للمرأة تعد عاملا محفزا ومشجعا ومهددا لاستقرار المجتمع وتقدمه وازدهاره.وبالرغم من أن الدستور الأردني نص صراحة على حق المرأة بالمشاركة الكاملة في الحياة السياسية ، إلا أن ذلك لم يمنعها من الترشح للانتخابات النيابية والبلدية ومجالس المحافظات والمجالس المحلية ، كما أنها لا تزال غير قادرة على خوض الانتخابات البلدية والنيابية.ووفقا للمادة ( 4 ) من قانون الانتخاب رقم ( 49 ) لسنة 2012 م ، التي تنص على أنه : "" لا يجوز الجمع بين عضوية مجلس الأمة وتولي الوظائف العامة ، ومنصب الوزارة أو أي وظيفة عامة أخرى "" ، فقد نصت المادة ( 5 ) من نفس القانون أيضا على أن : "" يشترط فيمن يرشح نفسه لعضوية مجلس الأمة أن يكون أردنيا ، وحاصلا على شهادة الثانوية العامة أو ما يعادلها ، وألا يقل عمره عن أربعين سنة ميلادية كاملة ، وأن"
CT20-AR-01	1222298810224914433	فيديو قصير لكنه مهم جدا   يلخص قصة الكيان الصهيوني   شاهدوه وانشروه  صفقة  القرن [رابط]		0	فيديو قصير لكنه مهم جدا يلخص قصة الكيان الصهيوني شاهدوه وانشروه صفقة القرن [رابط]مقالات وتحليلات مختارة مقالات.. تقارير صحفية.. تحليلات وآراء ، مقابلات صحفية منقولة من مختلف المصادر
CT20-AR-01	1222262373098061824	أنا  محمد  من  اليمن  … ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن [رابط]		0	أنا محمد من اليمن … ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس تسقط صفقة القرن [رابط]
