topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-28_w1	1239684214943072256	مقال صحفي باللغة الفرنسية بعنوان    فيروس  كورونا يخاف من النقاب  يقول  لا خوف على المنتقبات لأنهن الأقل عرضة ل  كورونا فهن لا يتبادلن القبل للتحية ولا يصافحن بالأيدي ولا بالأحضان ، وفي الحقيقة هذه هي الثلاث نصائح التي أطلقها المختصون للتحكم في انتشار العدوى [رابط]		1	A French-language newspaper article entitled Coronavirus is afraid of the niqab says no fear on the veils because they are the least vulnerable to Corona, they do not kiss to greet and do not shake hands or hugs, and in fact these are the three tips launched by specialists to control the spread of infection [link]	مقال صحفي باللغة الفرنسية بعنوان فيروس كورونا يخاف من النقاب يقول لا خوف على الحجاب لأنهم الأقل عرضة لفيروس كورونا ، فهم لا يقبلون للتحية ولا يصافحون أو يعانقون ، وفي الواقع هذه هي النصائح الثلاث التي أطلقها المتخصصون للسيطرة على انتشار العدوى
CT20-AR-28_w2	1242063137689518085	 ايران تحت الحصار الاقتصادي الامركي منذ [رقم] ، دفع الايراني الكثير ثمن مواقفه بوجه القوة الامريكية  اليوم يواجه الشعب الايراني وباء  الكورونا وحيدا ، حتى المساعدات التي خصصت له فرضت الشيطان الاكبر عقوبات لتتأكد انها لن تصل   أميركا تقتل الشعب الايراني  اين انسانيتكم وشعاراتكم  [رابط]		1	Iran has been under an American economic blockade since [number], the Iranian paid a lot of price for his positions in the face of American power today, the Iranian people face a single coronavirus epidemic, even the aid that was allocated to him, the Great Satan imposed sanctions to make sure that it will not reach America killing the Iranian people where your humanity and your slogans [link]	لقد كانت إيران تحت الحصار الاقتصادي الأمريكي منذ [العدد]، الإيراني دفع الكثير من الثمن لمواقفه في مواجهة القوة الأمريكية اليوم، الشعب الإيراني يواجه وباء فيروس كورونا واحد، حتى المساعدات التي تم تخصيصها له، الشيطان الأكبر فرض عقوبات للتأكد من أنه لن يصل إلى أمريكا قتل الشعب الإيراني حيث إنسانيتكم وشعاراتكم [link]
CT20-AR-28_w2	1242929281598205952	للحد من تفشي فيروس  كورونا   السلطات السودانية تقرر الإفراج الشرطي عن [رقم] سجينا لديها ، ضمن حزمة الإجراءات الحكومية لمواجهة الوباء العالمي برأيك هل تفرج  مصر عن سجنائها  [رابط]		1	In order to curb the spread of the Coronavirus, the Sudanese authorities have decided to release its prisoner, as part of the government’s package of measures to address the global epidemic.	من أجل الحد من انتشار فيروس كورونا ، قررت السلطات السودانية إطلاق سراح سجينها ، كجزء من حزمة تدابير الحكومة للتصدي للوباء العالمي./p>
CT20-AR-28_w2	1242867945082060802	لاستقدام مواد طبية لمكافحة  فيروس  كورونا  المستجد   إحدى طائرات سلاح الجو السلطاني العماني تتوجه إلى  الصين [رابط] [رابط]		1	For the introduction of medical materials to combat the novel Corona virus one of the Royal Air Force of Oman headed to China [link] [link]	لإدخال المواد الطبية لمكافحة فيروس كورونا رواية واحدة من سلاح الجو الملكي العماني توجهت إلى الصين [link] [link]
CT20-AR-29	1236086541178605573	اولا منعوا البدون من دخول السعوديه اليوم القرار شمل حتى المواطن الكويتي   يامبدل الاحوال  كورونا  الكويت		1	First, they prevented the Bidun from entering Saudi Arabia today. The decision included even the Kuwaiti citizen, Yamjal Al-Korona Kuwait.	أولا، منعوا البدون من دخول المملكة العربية السعودية اليوم، بل شمل القرار المواطن الكويتي، يامجال القرنة الكويت.
CT20-AR-03	1224048384752963584	برج خليفة  العالمي  في دبي   اللؤلؤة العربية يرتدي العلم الصيني الأحمر ، ويكتب   تشجعي ووهان  ، في تضامن إنساني غير مسبوق ، مع المدينة المبتلاة بفايروس  كورونا ومع الشعب الصيني [رابط]		1	Burj Khalifa World in Dubai The Arabian Pearl wears the red Chinese flag, writes Cheery Wuhan, in unprecedented human solidarity, with the city plagued by the Coronavirus and with the Chinese people[link]	برج خليفة العالم في دبي اللؤلؤة العربية ترتدي العلم الصيني الأحمر ، تكتب Cheery Wuhan ، في تضامن إنساني غير مسبوق ، مع المدينة التي ابتليت بفيروس كورونا ومع الشعب الصيني
CT20-AR-29	1236388713124573186	قتل أكثر من [رقم] وأصاب [رقم] آخرين من القيادات والمسؤولين وأعضاء مجلس النواب   فيروس  كورونا يجتاح  إيران ويضرب بعنف في جميع أرجاء البلاد ليقتل العشرات ويصيب المئات الذين أصبحوا يتساقطون صرعى في الشوارع [رابط]		1	More than [number] killed and [number] infected other leaders, officials and members of the House of Representatives Corona virus is sweeping Iran and striking violently across the country to kill dozens and infect hundreds who are falling in the streets[link]	قتل أكثر من [عدد] وأصيب [عدد] قادة آخرون ومسؤولون وأعضاء في مجلس النواب فيروس كورونا يجتاح إيران ويضرب بعنف في جميع أنحاء البلاد لقتل العشرات وإصابة المئات الذين يسقطون في الشوارع
CT20-AR-28_w2	1242938102836006914	 كورونا  فيروس  ترامب يعلن حالة الطوارئ في ثلاث ولايات كبرى ، ونائب حاكم  تكساس يعتبر أن على المسنين التضحية من أجل الاقتصاد   الوجه البشع للنيولبرالية		1	Coronavirus Trump Declares State of Emergency in Three Major States, Texas Lieutenant Governor Considers Elderly Should Sacrifice for Economy Ugly Face of Neoliberalism	فيروس كورونا ترامب يعلن حالة الطوارئ في ثلاث ولايات رئيسية ، نائب حاكم تكساس يعتبر أن كبار السن يجب أن يضحوا بالاقتصاد الوجه القبيح للنيوليبرالية
CT20-AR-28_w1	1240405689660514306	ارتفاع عدد حالات الشفاء من فيروس  كورونا في  لبنان الى [رقم] ، وهي حالة كانت مصنفة حرجة لمسن إيراني في العقد الثامن من العمر كان في زيارة لابنته في احدى بلدات  بعلبك		1	The number of recoveries from the coronavirus in Lebanon has risen to [number], a condition that was rated critical for an 8-year-old Iranian who was visiting his daughter in a town in Baalbek.	ارتفع عدد حالات الشفاء من فيروس كورونا في لبنان إلى [العدد] ، وهي حالة تم تصنيفها حرجة بالنسبة لطفل إيراني يبلغ من العمر 8 سنوات كان يزور ابنته في بلدة في بعلبك.
CT20-AR-28_w2	1242885364165083137	[رقم] حالات كورونا ترجح الفحوصات شفاءها في  الأردن – الناطق باسم لجنة الأوبئة نذير عبيدات للمملكة  عاجل  الأردن  فيروس  كورونا		1	[No.] Corona cases are likely to be cured in Jordan – spokesman for the Epidemiology Committee Nazir Obeidat Kingdom Urgent Jordan Corona virus	[لا.] من المرجح أن يتم علاج حالات كورونا في الأردن – المتحدث باسم لجنة علم الأوبئة نذير عبيدات المملكة عاجل فيروس كورونا الأردن
CT20-AR-28_w2	1242878425628622849	نقلا عن  Mtvirus  مرافقان للنائب سامي الجميل ثبتت اصابتهما ب  فيروس  كورونا وهما عنصرين من قوى الأمن الداخلي   وأحد العنصرين على صلة قرابة بمصابة بالفيروس في مستشفى سيدة المعونات في جبيل		1	According to Mtvirus, two companions of Sami Gemayel were found to be infected with the Corona virus, two members of the Internal Security Forces and one of the two related to a relative infected with the virus in the hospital of Our Lady of Aid in Byblos.	ووفقًا لشركة Mtvirus ، تم العثور على اثنين من رفاق سامي الجميل مصابين بفيروس كورونا ، واثنين من أفراد قوى الأمن الداخلي وأحد الاثنين على صلة بقريب مصاب بالفيروس في مستشفى سيدة المعونة في جبيل.
CT20-AR-28_w2	1242220670081282049	قصة للتاريخ   رئيس  صربيا ، طلب النجدة من دول قارته ولكنها خذلته ، وطلب من  الصين انقاذ شعبه من  كورونا فهرعت لمساعدته  وهذا ما فعله بعلم في المطار   [رابط]		1	Story of the history of the President of Serbia, he asked for help from the countries of his continent but failed him, and asked China to save his people from Corona so I rushed to help him and this is what he did with a flag at the airport[link]	قصة تاريخ رئيس صربيا، طلب المساعدة من دول قارته لكنه خذله، وطلب من الصين إنقاذ شعبه من كورونا لذلك هرعت لمساعدته وهذا ما فعله بعلم في المطار
CT20-AR-28_w2	1242124140674519041	بدأ الآن تطبيق قرار  منع  التجول في كافة مناطق المملكة تنفيذا لقرار  خادم  الحرمين  الشريفين  حفظه الله  ويستمر المنع حتى الساعة ال [رقم] صباحا  لسلامتكم   التقيد بالتعليمات الصادرة عن الجهات المختصة   الزم  بيتك  فيروس  كورونا [رابط]		1	The curfew has now begun to be applied in all regions of the Kingdom in implementation of the decision of the Custodian of the Two Holy Mosques, may God protect him, and the ban will continue until [number] in the morning for your safety to comply with the instructions issued by the competent authorities to commit your home Corona virus [link]	بدأ الآن تطبيق حظر التجول في جميع مناطق المملكة تنفيذاً لقرار خادم الحرمين الشريفين حفظه الله، وسيستمر الحظر حتى [العدد] في الصباح لسلامتكم للامتثال للتعليمات الصادرة عن الجهات المختصة بإلزام منزلكم بفيروس كورونا.
CT20-AR-03	1223615921450889216	دموع ممرض على حال طفل ومدينة تبكي أهلها   مشاهد مؤلمة من مدينة ووهان الصينية التي استوطنها فيروس  كورونا المميت [رابط]		1	Tears of a nurse on the condition of a child and a city crying its people painful scenes of the Chinese city of Wuhan, which was settled by the deadly Corona virus [link]	دموع ممرضة على حالة طفل ومدينة تبكي شعبها مشاهد مؤلمة لمدينة ووهان الصينية ، التي استقرت بفيروس كورونا القاتل
CT20-AR-28_w1	1240388796300083202	المركز الوطني للوقاية من الأمراض  تم الانتهاء من قراءة تسلسل الجينوم لعدد من العينات من فيروس كورونا لحالات إيجابية في المملكة و تحديد مدى نسبة التشابه بينها وبين الجينوم المرجعي للفيروس في الصين    السعودية  كورونا  [رابط]		1	The National Center for Disease Prevention has completed the genome sequencing of a number of samples of Coronavirus for positive cases in the Kingdom and determine the extent of the similarity between them and the reference genome of the virus in China Saudi Corona [link]	أكمل المركز الوطني للوقاية من الأمراض تسلسل الجينوم لعدد من عينات فيروس كورونا للحالات الإيجابية في المملكة وتحديد مدى التشابه بينها وبين الجينوم المرجعي للفيروس في الصين السعودية كورونا [link]
CT20-AR-03	1223947095071166464	لجنة الصحة الوطنية الصينية تعلن عن إخراج [رقم] مريض من المستشفيات اليوم بعد شفائهم من فايروس كورونا الجديد [رابط]		1	China's National Health Commission announces discharge of [number] patient from hospitals today after recovering from new coronavirus[link]	أعلنت لجنة الصحة الوطنية الصينية عن خروج [عدد] المرضى من المستشفيات اليوم بعد تعافيهم من فيروس كورونا الجديد
CT20-AR-29	1236720783529033730	تعليق الدراسة في جميع مدارس المملكة العربية السعودية اعتبارا من غدا لتفادي تفشي  كورونا  السعوديه		1	School suspension in all schools in the Kingdom of Saudi Arabia from tomorrow to avoid the outbreak of Saudi Corona	تعليق الدراسة في جميع مدارس المملكة العربية السعودية اعتباراً من الغد لتفادي تفشي كورونا السعودي
CT20-AR-29	1236719073892974592	وفاة أول شخص بفيروس كورونا في مصر وهو مواطن ألماني  يأتي ذلك مع زيادة عدد الحالات المصابة بالفيروس في مصر   كورونا  مصر  كورونا  ألمانيا [رابط]		1	The death of the first person of the Corona virus in Egypt, a German citizen comes with the increase in the number of cases of the virus in Egypt Corona Egypt Corona Germany [link]	وفاة أول شخص بفيروس كورونا في مصر مواطن ألماني يأتي مع زيادة عدد حالات الإصابة بالفيروس في مصر كورونا مصر كورونا ألمانيا [link]
CT20-AR-03	1223838366430564352	عاجل  الفلبين تعلن وفاة مواطن كان يبلغ من العمر [رقم] سنة ، ليصبح أول ضحية لفيروس  كورونا  الجديد خارج دولة الصين ، ولجنة الصحة الوطنية الصينية تقول إنه يجب إحراق ضحايا فيروس كورونا فورا بعد الموت ، إذ أن الدفن ليس خيارا  [رابط]		1	The Philippines announces the death of a once-year-old citizen, becoming the first victim of the novel coronavirus outside of China, and China’s National Health Commission says coronavirus victims should be cremated immediately after death, as burial is not an option	أعلنت الفلبين عن وفاة مواطن يبلغ من العمر عامًا واحدًا ، ليصبح أول ضحية لفيروس كورونا الجديد خارج الصين ، وتقول لجنة الصحة الوطنية الصينية إنه يجب حرق ضحايا فيروس كورونا فور الوفاة ، لأن الدفن ليس خيارًا
CT20-AR-28_w1	1240054733324378112	السعودية و نيويورك بدأت بتسجيل حالات كورونا [رقم] مارس  اليوم   السعودية سكانها [رقم] مليون  [رقم] حالة   نيويورك سكانها [رقم]  [رقم] مليون  [رقم] حالة  [رابط]		1	Saudi Arabia and New York began to record cases of Corona [No.] March Today Saudi Arabia's population [No.] million [No.] New York's population [No.] million [No.] status [link]	بدأت المملكة العربية السعودية ونيويورك في تسجيل حالات كورونا [رقم] مارس اليوم عدد سكان المملكة العربية السعودية [رقم] مليون [رقم] عدد سكان نيويورك [رقم] مليون [رقم] حالة [رابط]
CT20-AR-29	1236377584096722944	عاجل    وزارة الصحة  أي ممارس صحي عائد من إيطاليا و كوريا و مصر ولبنان خلال الأسبوعين الماضيين عزل نفسه منزليا لمدة أسبوعين    السعودية  الصحة  كورونا		1	Urgent Ministry of Health Any health practitioner returning from Italy, Korea, Egypt and Lebanon during the past two weeks has isolated himself at home for two weeks Saudi Health Corona	أي ممارس صحي عائد من إيطاليا وكوريا ومصر ولبنان خلال الأسبوعين الماضيين عزل نفسه في المنزل لمدة أسبوعين.
CT20-AR-28_w1	1239975002973384704	 عاجل  اللجنة العليا للتعامل مع التطورات الناتجة عن انتشار  فيروس  كورونا  كوفيد [رقم] تتخذ عددا من القرارات يبدأ تطبيقها من الساعة الثانية عشرة ظهر يوم غد الأربعاء الموافق [رقم] مارس [رقم] م   مركز  الأخبار		1	Urgent The Supreme Committee to deal with the developments resulting from the spread of Coronavirus [No.] takes a number of decisions starting from 12 pm tomorrow Wednesday, March [No.] M News Center	عاجل اللجنة العليا للتعامل مع التطورات الناجمة عن انتشار فيروس كورونا [رقم] تتخذ عدداً من القرارات بدءاً من الساعة 12 ظهراً غداً الأربعاء، مارس [رقم] مركز أخبار إم
CT20-AR-28_w1	1240744614497325056	 Covid  [رقم]  فيروس  كورونا  المستجد  إعلان حالة الطوارئ الصحية وتقييد الحركة في مجموع التراب الوطني ابتداءا من يوم غد الجمعة على الساعة السادسة مساء لأجل غير مسمى كوسيلة لا محيد عنها للوقاية من هذا الوباء وإبقائه تحت السيطرة  [رابط]		1	Covid [No.] Coronavirus declared a state of health emergency and restricted movement throughout the national territory starting tomorrow Friday at 6 pm indefinitely as an inevitable way to prevent this epidemic and keep it under control [link]	أعلن فيروس كورونا حالة الطوارئ الصحية وتقييد الحركة في جميع أنحاء الأراضي الوطنية ابتداءً من يوم الجمعة الساعة 6 مساءً إلى أجل غير مسمى كوسيلة لا مفر منها لمنع هذا الوباء وإبقائه تحت السيطرة.
CT20-AR-28_w2	1242129531219202048	 روسيا تعلن انتهاء المرحلة الأولى من العمل على تصنيع لقاح ضد  فيروس  كورونا  ريح  في  دارك [رابط] [رابط]		1	Russia announces the end of the first phase of work on the manufacture of a vaccine against the coronavirus wind in Dark [link] [link]	روسيا تعلن انتهاء المرحلة الأولى من العمل على تصنيع لقاح ضد رياح فيروس كورونا في الظلام [link] [link]
CT20-AR-03	1223636590922280960	 الصين طفل في الحجر الصحي في مدينة ووهان ، معزول ، مصاب بفيروس  كورونا ، مؤلم جدا أن يرى الأب ، إبنه يعاني و هو لا يستطيع فعل أي شيء حتى الحضن  coronarovirus [رابط]		1	China quarantined child in Wuhan city, isolated, infected with coronavirus, very painful to see father, son suffer and he can't do anything even cuddle coronarovirus [link]	طفل صيني في الحجر الصحي في مدينة ووهان ، معزول ، مصاب بفيروس كورونا ، مؤلم للغاية لرؤية الأب والابن يعانيان ولا يستطيع فعل أي شيء حتى احتضان فيروس كورونا
CT20-AR-29	1236910860414734336	 اللهم إني أعوذ بك من البرص ، والجنون والجذام ، ومن سيئ الأسقام  ، دعاء نبوى قاله النبى  صلى الله عليه وعلي آله وصحبه وسلم  عند انتشار الوباء  كورونا  السعوديه [رابط]		0	I pray for thee, O Lord, that thou mayest be saved from all evil, and from all evil, and from all evil, that thou mayest be saved.	اتضرع اليك يا رب لكي تخلص من كل شر ومن كل شر ومن كل شر لكي تخلص.
CT20-AR-03	1223182990261522432	نتابع باهتمام بالغ  فيروس  كورونا المستجد منذ اكتشاف الحالات الأولى في الصين ، وبالأمس رفعت منظمة الصحة العالمية الحالة إلى حالة صحة عامة طارئة عالمية بعد انتشاره في العديد من الدول 		0	We are following with great interest the novel coronavirus since the discovery of the first cases in China, and yesterday the World Health Organization raised the case to a global public health emergency after its spread in many countries	نتابع باهتمام كبير فيروس كورونا الجديد منذ اكتشاف الحالات الأولى في الصين، ورفعت منظمة الصحة العالمية أمس القضية إلى حالة طوارئ صحية عامة عالمية بعد انتشاره في العديد من البلدان.
CT20-AR-03	1223264616182054916	خلق ما قبل آدم عليه السلام لا أعتقد أنهم يكترثون بالضجة حول  فيروس  كورونا فقد مرت على الأرض العديد من الأوبئة الفتاكة والمعدية والخطيرة ولم تؤثر بهم ، ويقال بما أنهم موجودون قبل الجنس البشري من  آدم فإنهم باقون أيضا بعد انتهاء سلالة آدم    الجزائر		0	The creation of the pre-Adam peace be upon him I do not think that they care about the fuss about the Corona virus has passed on the earth many deadly and infectious epidemics and dangerous did not affect them, and it is said that since they exist before the human race of Adam they are also left after the end of Adam dynasty Algeria	لا أعتقد أنهم يهتمون بالضجة حول فيروس كورونا الذي مر على الأرض العديد من الأوبئة القاتلة والمعدية والخطيرة التي لم تؤثر عليهم ، ويقال إنه نظرًا لوجودها قبل الجنس البشري لآدم ، يتم تركها أيضًا بعد نهاية سلالة آدم الجزائر
CT20-AR-28_w2	1242055279740694530	مستجدات حالات الإصابة والشفاء ب  فيروس  كورونا المستجد  كوفيد [رقم] بالسلطنة وفقا للبيان رقم [رقم]   عمان  تواجه  كورونا [رابط]		0	Updates of the cases of infection and recovery of the novel Corona virus COVID [No.] in the Sultanate according to the statement No. [No.] Oman faces Corona [link]	مستجدات حالات الإصابة والتعافي من فيروس كورونا المستجد COVID [رقم] في السلطنة وفقًا للبيان رقم [رقم] سلطنة عمان تواجه كورونا [link]
CT20-AR-03	1223295114958733315	كل الدول اللي حوالين مصر أعلنت عن وجود حالات كورونا ماعدا مصر و ده ملوش غير تفسير واحد من تلاتة الاول ربنا سترها معانا عشان عارف ظروفنا التاني الحالات موجودة فعلا لكن مخبيين علينا التالت الحالات موجودة لكن هما مش عارفين اصلا وبصراحة ربنا كده أنا شاكك في التالتة  فيروس  كورونا [رابط]		0	All the countries around Egypt have announced the existence of Corona cases except Egypt and this is one of the first reading Our Lord will see it with us because we know our circumstances already exist, but two cases exist, but they are not even known and frankly Our Lord as such I doubt in the next Corona virus [link]	أعلنت جميع الدول في جميع أنحاء مصر عن وجود حالات كورونا باستثناء مصر وهذه واحدة من أولى القراءات التي سيراها ربنا معنا لأننا نعرف أن ظروفنا موجودة بالفعل ، لكن حالتين موجودتين ، لكنهما غير معروفتين وبصراحة ربنا على هذا النحو أشك في فيروس كورونا القادم [link]
CT20-AR-28_w2	1243209744707399680	في زمن  الكورونا طلعت قليلة الأدب بتقولى إبعتلى صورتك و إنت قالع الكمامة    هلا  بالخميس		0	"In the time of the Corona, you've shown a little politeness by saying, ""Get your picture up and you're cutting the gag."""	"في وقت كورونا، كنت قد أظهرت قليلا من التهذيب بالقول، ""ارفع صورتك وأنت تقطع الكمامة."""
CT20-AR-28_w2	1242220144983789568	تكبيرات جماعية ودعاء من المنازل في  الإسكندرية لرفع بلاء «  كورونا »  مصر [رابط]		0	Mass enlargements and prayers of houses in Alexandria to raise the scourge of «Corona» Egypt [link]	التوسعات الجماعية وصلوات المنازل بالإسكندرية لرفع آفة «كورونا» مصر [link]
CT20-AR-29	1236382200377102338	ماهذا  من [رقم] مغردين  يالله لطفك بنا   كورونا [رابط]		0	This is God’s promise to us....	هذا هو وعد الله لنا...
CT20-AR-29	1236215461970354176	 تسلمي يابنتي ده انا بقالي [رقم] سنه هنا في الشمس محدش اداني بق مايه  هو القمر منين  الصين    كورونا  مصر [رابط]		0	My daughter, this is my groceries [number] year here in the sun Muhshdani Bq May is the moon Minin China Corona Egypt[link]	ابنتي، هذا هو بلدي البقالة [رقم] السنة هنا في الشمس Muhshdani Bq مايو هو القمر مينين الصين كورونا مصر[link]
CT20-AR-29	1236401830130827269	أحلى سبوبة دي ولا إيه   شاهد مع  ناصر تسعيرة كشف فحص ال  كورونا في  مصر  مصر  النهاردة [رابط]		0	The sweetest spouba D and A witness with Nasser Price revealed Corona examination in Egypt today [link]	شاهد مع ناصر برايس يكشف عن فحص كورونا في مصر اليوم [link]
CT20-AR-28_w2	1242089197042835458	كل المحيطين ببلحه بيتساقطو منهم المصاب ومنهم اللى غار لكن يقينى بالله شديد أنه لن يموت ب  الكورونا وشعورى أن النهايه قد اقتربت فترقبو سقوط عروش الظلمه		0	All those around him will fall from the injured and some of them will be lost, but I firmly believe that he will not die with the Corona and my feeling that the end is near, so wait for the fall of the thrones of darkness	كل من حوله سيسقط من الجرحى وبعضهم سيضيع، لكنني أعتقد اعتقادا راسخا أنه لن يموت مع كورونا وشعوري بأن النهاية قريبة، لذلك انتظر سقوط عروش الظلام
CT20-AR-28_w2	1242205736597368835	اليوم قمت بتحويل رواتب الموظفين في عيادتي رغم أن العيادة مغلقة والدخل صفر منها من يعملون لدينا أمانة في رقابنا ونتأمل ألا تطول أزمة  الكورونا		0	Today I transferred the salaries of the employees in my clinic, even though the clinic is closed and the income is zero, those who work for us are honest in our necks and we hope that the Corona crisis will not last longer.	اليوم قمت بتحويل رواتب الموظفين في عيادتي ، على الرغم من أن العيادة مغلقة والدخل صفر ، أولئك الذين يعملون لدينا صادقين في أعناقنا ونأمل ألا تستمر أزمة كورونا لفترة أطول.
CT20-AR-28_w2	1242953723263037441	فيديو توعوي من جامعة ستانفورد بدون استخدام اللغة ، يشرح طريقة انتقال عدوى فيروس  كورونا وكيفية حصرها  كلنا  مسؤول [رابط]		0	An awareness video from Stanford University without the use of language, explaining the method of transmission of the Corona virus and how to account for it we are all responsible [link]	فيديو توعوي من جامعة ستانفورد دون استخدام اللغة ، يشرح طريقة انتقال فيروس كورونا وكيفية حسابه نحن جميعًا مسؤولون [link]
CT20-AR-28_w2	1242201507342233607	أتمنى الشفاء العاجل ل [مستخدم] هي صادقة وعفوية وقوية كعادتها بمصارحة الجميع حول اصابتها ب  فيروس  كورونا ، يتوجب علينا جميعا ان لا نخجل من هذا الفيروس الخبيث وباذن الله سوف نتغلب عليه بالقريب العاجل  كورونا  لبنان		0	I wish a speedy recovery for [user] is honest, spontaneous and strong as usual by telling everyone about the Corona virus infection, we must all not be ashamed of this malicious virus and God willing we will overcome it soon Corona Lebanon	أتمنى الشفاء العاجل لـ [المستخدم] صادقة وعفوية وقوية كالمعتاد من خلال إخبار الجميع عن عدوى فيروس كورونا ، يجب علينا جميعًا ألا نخجل من هذا الفيروس الخبيث وإن شاء الله سنتغلب عليه قريبًا كورونا لبنان
CT20-AR-29	1237482720114216960	أقوى دواء للكورونا هو الوعي إذا أذكياء منبيدو و اذا أغبياء ببيدنا القصة بإيدنا  كورونا  لبنان		0	The most powerful medicine for corona is consciousness, if we're smart, if we're stupid, if we have the story in our hands.	أقوى دواء لكورونا هو الوعي ، إذا كنا أذكياء ، إذا كنا أغبياء ، إذا كانت القصة في أيدينا.
CT20-AR-29	1237123840674869249	عاجل  العضوان في الكونغرس الأمريكي دوغ كولينز و مات جاتز يقولان إنهما قابلا  ترمب بعد اختلاطهما بمصابين بفيروس  كورونا 		0	U.S. Congressmen Doug Collins and Matt Gatts say they met Trump after mixing with two coronavirus patients	قال عضو الكونغرس الأمريكي دوغ كولينز ومات غاتس إنهما التقيا بترامب بعد الاختلاط مع اثنين من مرضى فيروس كورونا.
CT20-AR-29	1236383325541056512	بالدليل والبرهان والأرقام   الصحف التي هاجمت السعودية أمس تعاني من  كورونا في المصداقية  ومصدرها   إيران  ومع كل نجاح للمملكة العربية السعودية ستجد نواح الصغار   كلنا  سلمان  كلنا  محمد  ولي  العهد  امجد  طه [رابط]		0	With evidence, proof and figures, the newspapers that attacked Saudi Arabia yesterday suffer from Corona in credibility and sourced from Iran and with every success of the Kingdom of Saudi Arabia you will find the young faces of all of us Salman we are all Mohammed Crown Prince Amjad Taha [link]	بالأدلة والبراهين والأرقام، الصحف التي هاجمت السعودية أمس تعاني من كورونا بمصداقيتها ومصدرها إيران ومع كل نجاح للمملكة العربية السعودية ستجد الوجوه الشابة لنا جميعاً سلمان نحن جميعاً محمد ولي العهد الأمير أمجد طه
CT20-AR-29	1237146748029632514	احنا حالات الطوارئ و حظر التجول بنستخدمها فقط ضد حق الشعب في التظاهر و الاعتراض ، لكن في حالات الطوارئ الصحية و للحفاظ على الشعب و الحد من انتشار الوباء ، أكيد لأ  ده احنا نعمل ماتشات و أي تجمعات ونستغل الجهل و انعدام التوعية ونخلص عليهم   كورونا		0	We are emergencies and curfews are used only against the right of the people to demonstrate and protest, but in health emergencies and to preserve the people and limit the spread of the epidemic, sure that we do not do Matchat and any gatherings and exploit ignorance and lack of awareness and get rid of them Corona	نحن حالات الطوارئ وحظر التجول تستخدم فقط ضد حق الشعب في التظاهر والاحتجاج، ولكن في حالات الطوارئ الصحية وللحفاظ على الشعب والحد من انتشار الوباء، والتأكد من أننا لا نفعل ماتشات وأي تجمعات واستغلال الجهل وقلة الوعي والتخلص منها كورونا
CT20-AR-28_w2	1242419908094328835	في زمن  الكورونا واحده بتزور جارتها سيده [رقم]  شكلك مبسوطه و فرحانه سيده [رقم]  أنا طول عمري فرفوشة سيده [رقم]  لا بصحيح قولي طب جوزك فين  سيده [رقم]  في الجنينه نايم سيده [رقم]  طب ما احنا في الجنينه مش شايفاه سيده [رقم]  ما انتي لازم تحفري عشان تلاقيه  صباح  الخير		0	In the time of the Corona One visiting his neighbor Mrs. [No.] Your shape is simplified and joyous Mrs. [No.] I am all my life brushed Mrs. [No.] No, it is true say the medicine of your jaw in the fetus Mrs. Nim Mrs. [No.] Medicine what we in the fetus does not heal Mrs. [No.] You do not have to dig to meet him Good morning	في وقت كورونا واحد يزور جارته السيدة [لا] شكلك مبسط ومبتهج السيدة [لا] أنا كل حياتي نحى السيدة [لا] لا، صحيح أن أقول الدواء من فكك في الجنين السيدة نيم السيدة [لا] الطب ما نحن في الجنين لا يشفي السيدة [لا] لم يكن لديك لحفر لمقابلته صباح الخير
CT20-AR-28_w1	1239981087297802240	السلام عليكم ، احب اشارككم التطبيق الذي اشتغلت عليه تقريبا اخر يومين تطبيق بسيط يرسل لك اشعارات كل ساعتين تقريبا لتذكرك بغسل يديك  يمكنك ضبط اللغة و تحديث ا شعارات كلما وصلت للوقت  الرابط  [رابط]  كورونا  كورونا  فيروس [رابط]		0	Hello, I would like to share with you the application that I have been working on for the last two days, a simple application that sends you notifications every two hours to remind you to wash your hands, you can set the language and update the logos whenever you reach the time link [link] Corona Corona virus [link]	مرحبا، أود أن أطلعكم على التطبيق الذي كنت أعمل عليه خلال اليومين الماضيين، وهو تطبيق بسيط يرسل لك إشعارات كل ساعتين لتذكيرك بغسل يديك، يمكنك ضبط اللغة وتحديث الشعارات كلما وصلت إلى الرابط الزمني [link] فيروس كورونا كورونا [link]
CT20-AR-28_w1	1240397064174833665	  جيش  مصر  الابيض    أطباء وممرضون يسطرون بطولات ضد  كورونا  فيروس  كورونا لمزيد من التفاصيل   [رابط] [رابط]		0	Egypt White Army Doctors and Nurses Conduct Coronavirus Tournaments for More Details [link] [link]	أطباء وممرضات الجيش الأبيض المصري ينظمون بطولات فيروس كورونا لمزيد من التفاصيل [link] [link]
