topic_id	tweet_id	tweet_text	claim	claim_worthiness	en	ar
CT20-AR-01	1222284288152014853	آه من القلب الخؤون عرب ولكن من يهود يرضعون اللهم عليك بالخائنين المجرمين اللهم انتقم لفلسطين والأقصى وأمة نبيك محمد صلى الله عليه وسلم  صفقة  القرن  تسقط  صفقة  القرن  القدس  عاصمة  فلسطين  الأبدية		0	Ah, from the sinful heart Arabs, but from the Jews who suckle on you traitors criminals God avenged Palestine and the Al-Aqsa and the nation of your prophet Muhammad peace be upon him deal of the century drops the deal of the century Jerusalem capital of eternal Palestine	آه، من القلب الآثم العرب، ولكن من اليهود الذين يرضعون منكم أيها الخونة المجرمون انتقم الله لفلسطين والأقصى وأمة نبيكم محمد صلى الله عليه وسلم صفقة القرن تسقط صفقة القرن القدس عاصمة فلسطين الأبدية
CT20-AR-01	1222265315649904641	المضحك المبكي أن العرض المسخ الذي قدمه  ترمب كخطة سلام والذي يشرعن الاحتلال والاستيطان ويعطي الاحتلال كامل القدس ومعظم الضفة مع أراضي [رقم] كل ذلك ليس العرض للفلسطينيين ، وانما  أساس للتفاوض  ، يعني ما قد ياخذه الفلسطينيون اقل من ذلك    تسقط  صفقة  القرن  صفقة  القرن  FreePalestine		0	The funny thing is that Trump’s outrageous offer as a peace plan that legitimizes the occupation and settlements and gives the occupation the whole of Jerusalem and most of the West Bank with land is not the offer to the Palestinians, but the basis for negotiation, which means what the Palestinians might take less than that drops the deal of the century FreePalestine deal	الشيء المضحك هو أن عرض ترامب الفاحش كخطة سلام تضفي الشرعية على الاحتلال والمستوطنات وتعطي الاحتلال القدس بأكملها ومعظم الضفة الغربية بالأرض ليس هو العرض للفلسطينيين، بل هو أساس التفاوض، وهو ما يعني ما قد يأخذه الفلسطينيون أقل من أن يسقط صفقة فلسطين الحرة صفقة القرن.
CT20-AR-01	1222602050074226690	مقطع متداول للرئيس المصري الراحل محمد مرسي  كلنا مقاومون ما حيينا ولا شبر للصهاينة في كامل أرض  فلسطين   فلسطين ضحية الحكام العرب الظالمين  صفقة  القرن  فلسطين  حرة  FreePalestine [رابط]		0	A rolling clip of the late Egyptian President Mohamed Morsi We are all resistant to what we have lived and no inch to the Zionists in the whole land of Palestine Palestine, Palestine victim of the unjust Arab rulers Deal of the Century Palestine Free Palestine FreePalestine [link]	نحن جميعا نقاوم ما عشناه ولا شبر أمام الصهاينة في كامل أرض فلسطين فلسطين، فلسطين ضحية الحكام العرب الظالمين صفقة القرن فلسطين فلسطين الحرة فلسطين الحرة فلسطين الحرة
CT20-AR-01	1222551342834765824	لا تقف  صفقة  القرن عند حدود تصفية قضية  فلسطين وضمان استدامة الاحتلال ، فهي تعمل على تكريس العلو الإسرائيلي في المنطقة على حساب مكانة العواصم العربية ككل  مطلوب أن يكون  نتنياهو ومن سيأتون بعده سادة المنطقة وأباطرتها ، وأن تجبى إليهم الاستثمارات العربية أيضا   صفقة  القرن  لن  تمر		0	The deal of the century does not stop at the borders of the liquidation of the Palestinian cause and ensure the sustainability of the occupation, it works to consolidate the Israeli superiority in the region at the expense of the status of Arab capitals as a whole is required that Netanyahu and those who will come after him are the masters of the region and its emperors, and that the Arab investments will also attract them The deal of the century will not pass	صفقة القرن لا تتوقف عند حدود تصفية القضية الفلسطينية وضمان استدامة الاحتلال، بل تعمل على ترسيخ التفوق الإسرائيلي في المنطقة على حساب مكانة العواصم العربية ككل مطلوب أن يكون نتنياهو ومن سيأتون من بعده هم أسياد المنطقة وأباطرةها، وأن الاستثمارات العربية ستجذبهم أيضا صفقة القرن لن تمر.
CT20-AR-01	1222208490678235137	اللهم رد كيد ترامب وأعوانه إلى نحورهم وقنا شرورهم  تسقط  صفقة  القرن  لا  لبصقة  القرن		0	The Lord’s Prayer and the Lord’s Prayer are not to be missed, but to be missed.	لا ينبغي أن تفوت الصلاة الربانية والصلاة الربانية ، ولكن يجب أن تفوت.
CT20-AR-01	1222275583490609160	هذا اليوم ستحفظه شعوبنا العربية الغير خليجية في ذاكرتها وصفقة القرن لن تمر والمقاومة ستستمر ولكن الخليجيون سيحفظون هذا التاريخ جيدا لما له من بعد في قمة العمالة والتصهين وخيانتهم للقضية الفلسطينية ولمقدساتها   تسقط  صفقة  القرن		0	This day will be preserved by our non-Gulf Arab peoples in their memory and the deal of the century will not pass and the resistance will continue, but the Gulf will preserve this history well because of its remoteness at the top of employment and humiliation and their betrayal of the Palestinian cause and its sanctities drop the deal of the century	هذا اليوم ستحفظه شعوبنا العربية غير الخليجية في ذاكرتها وصفقة القرن لن تمر وستستمر المقاومة، لكن الخليج سيحفظ هذا التاريخ بشكل جيد بسبب بعده عن قمة التوظيف والإذلال وخيانتهم للقضية الفلسطينية ومقدساتها تسقط صفقة القرن.
CT20-AR-01	1222611347009085441	 تسقط  صفقه  القرن ترامب أعلن خطة السلام بعد رحيل السلطان قابوس  رحمه الله  لأنه ليس هذا بالضبط ما قدمته عمان فما قدمته كان مختلف لهذا شكر عباس وحماس جهود السلطنه لكن ماذا عسانا أن نفعل ودحلان وزمرته والمتصهينين العرب يدعمون إسرائيل ويشيطنون المقاومه ستبقى عمان مع رفض فلسطين		0	Trump announced the peace plan after the departure of Sultan Qaboos, may God have mercy on him, because this is not exactly what Oman has provided. What I presented was different for this Abbas and Hamas thanked the efforts of the sultanate, but what can we do and Dahlan and his team and Arab Zionists support Israel and demonize the resistance will remain Oman with the rejection of Palestine	أعلن ترامب خطة السلام بعد رحيل السلطان قابوس، رحمه الله، لأن هذا ليس بالضبط ما قدمته عمان. ما قدمته كان مختلفا عن هذا عباس وحماس شكرت جهود السلطنة، ولكن ماذا يمكننا أن نفعل ودحلان وفريقه والصهاينة العرب يدعمون إسرائيل وشيطنة المقاومة ستبقى عمان مع رفض فلسطين
CT20-AR-01	1222282758468358144	موطنى موطنى الجلال والجمال والسناء والبهاء فى رباك اللهم احفظ فلسطين أرضا وشعبا  صفقه  القرن [رابط]		0	My homeland is the land of majesty and beauty and the Sunnis and Bah'u'llh, may God protect Palestine and the people of the century deal [link]	وطني هو أرض العظمة والجمال والسنة والبهاء ليحفظ الله فلسطين وأهل القرن صفقة القرن
CT20-AR-01	1222084357244014593	لن نتخلى عن فلسطين ولا عن شعب فلسطين ولا عن مقدسات الأمة في فلسطين  صفقة  القرن  لن  تمر  فلسطين  عربية  حزب  الله [رابط]		0	We will not abandon Palestine, nor the people of Palestine, nor the sanctities of the nation in Palestine, the deal of the century.	لن نتخلى عن فلسطين، ولا عن شعب فلسطين، ولا عن مقدسات الأمة في فلسطين، صفقة القرن.
CT20-AR-01	1222250361513181184	القضيه الفلسطينيه هي امتحان لضمائر المسلمين جميعا   يسقط كل ضمير خائن ويسقط كل ضمير صامت وتسقط  صفقة  القرن  ولا تحسبن الله غافلا عما يعمل الظالمون إنما يؤخرهم ليوم تشخص فيه الأبصار   القدس  عاصمة  فلسطين  الأبدية		0	The Palestinian cause is a test of the consciences of all Muslims, every traitor's conscience falls, every silent conscience falls, the deal of the century falls, and do not think that God is unaware of what the oppressors are doing, but delays them to a day when the eyes will diagnose Jerusalem, the eternal capital of Palestine.	القضية الفلسطينية هي اختبار لضمائر جميع المسلمين، كل ضمير خائن يسقط، كل ضمير صامت يسقط، صفقة القرن تسقط، ولا تعتقدوا أن الله يجهل ما يفعله الظالمون، بل يؤخرهم إلى يوم تشخص فيه العيون القدس، عاصمة فلسطين الأبدية.
CT20-AR-01	1222246150159376386	أمريكا مخدوعة هي وساستها ، إذا ظنت أنها بمناصرتها لهؤلاء السفاحين اليهود  سوف تكسب شيئا إلا ذل الحيرة والاضطراب   محمود  شاكر  جمهرة مقالاته ، ج [رقم] ص [رقم] ، ط [رقم] مكتبة الخانجي بالقاهرة   القدس  عاصمة  فلسطين  الأبدية  صفقه  القرن		0	America is deceived and its politicians, if it thinks that by supporting these Jewish thugs it will gain nothing but the humiliation and confusion of Mahmoud Shaker, the mass of his articles, c [number] r [number], i [number] Khanji Library in Cairo Jerusalem, the eternal capital of Palestine Deal of the Century	أمريكا مخدوعة وسياسيوها، إذا اعتقدت أنها بدعمها لهؤلاء البلطجية اليهود لن تكسب شيئاً سوى إذلال وارتباك محمود شاكر، كتلة مقالاته، ج [عدد] ص [عدد]، ط [رقم] مكتبة خانجي في القاهرة القدس، العاصمة الأبدية لصفقة فلسطين في القرن.
CT20-AR-01	1222847667916636160	المهزلة المسماة  صفقة  القرن هي زواج غير شرعي بين سدنة الماسونية وأذناب الصهيونية اللقيطةهدفه انجاب ولدا غير شرعي يسمى  إسرائيل ليهب فيها من لايملك  فلسطين لمن لايستحق هي كما اسمتها الشعوب العربية  صفقة  العار ولن تمر دام فيها عرق ينبض المحزن هومباركة بعض أدعياء العروبة لها		0	The farce called the Deal of the Century is an illegal marriage between the serena of Freemasonry and Zionist bastards aimed at giving birth to an illegitimate child called Israel to give to those who do not own Palestine to those who do not deserve it, as the Arab peoples called it the deal of shame and will not pass as long as a sweat beats sad is blessed by some of the Arab pretenders to it	إن المهزلة المسماة بصفقة القرن هي زواج غير شرعي بين سيرينا الماسونية والأوغاد الصهاينة يهدف إلى ولادة طفل غير شرعي يدعى إسرائيل ليعطي من لا يملك فلسطين لمن لا يستحقها، كما تسميها الشعوب العربية صفقة العار ولن تمر طالما أن العرق يدق حزينا يباركه بعض العرب المتظاهرون به.
CT20-AR-01	1222571453893238787	رئيس الأوبرا الألمانية  نعتذر على منحنا وسام  سان جورج  الألماني للسيسي ، لقد كان منح الوسام خطأ ونتبرأ منه الآن  كلم يا مفضوح [مستخدم]  ارحل  ياسيسي  القدس  عاصمه  العرب  صفقة  القرن  لن  تمر [رابط]		0	The President of the German Opera apologizes for granting us the German Order of St. George to Sisi, it was a mistake and we disown him now, say O Mafsah [User] Leave Yasisi Jerusalem, the capital of the Arabs The deal of the century will not pass [link]	رئيس الأوبرا الألمانية يعتذر عن منحنا وسام القديس جورج الألماني للسيسي، لقد كان خطأ ونحن نبرأ منه الآن، قل يا مفساح [مستخدم] غادر ياسيسي القدس عاصمة العرب صفقة القرن لن تمر [link]
CT20-AR-01	1222567680730943488	 تسقط  صفقة  القرن كانوا الإخوان دائما الكاشف المبين لخيانات حكام وملوك العرب الصهاينة من اول الهالك عبد الناصر وهزيمة [رقم] والهالك السادات وكمب ديفيد والمخلوع وتطبيعه مع اليهود ثم سجنوهم وقتلوهم لاتمام بصقة القرن بمعرفة ابن اليهودية النجس الحقير الخائن هوو كلاب الخليج [رابط]		0	The deal of the century they were always the Brotherhood revealed to betray the rulers and kings of the Arab Zionists from the first mortal Nasser and defeat [number] and the mortal Sadat and Camb David and deposed and normalized with the Jews and then imprisoned and killed them to complete the spit of the century by the son of Judaism unclean despicable traitor Ho hounds Gulf dogs [link]	صفقة القرن كانت دائما الإخوان كشفوا عن خيانة حكام وملوك الصهاينة العرب من أول إنسان هالك ناصر وهزيمة [عدد] وإنساني السادات وكامب ديفيد وخلع وتطبيع مع اليهود ثم سجنهم وقتلهم لإكمال بصق القرن من قبل ابن اليهودية النجس الخائن الخسيس كلاب الصيد كلاب الخليج [link]
CT20-AR-01	1222292222126821378	تستمر معاناة الفلسطينيين أمام عجز المتعاطفين معهم عن تقديم حلول واقعية بينما يتخلى المجتمع الدولي يوما بعد آخر عن مسؤولياته الانسانية والأخلاقية تجاههم  ليس معقولا أن يتوارث الفلسطينيون القهر والشعور بخيبة الأمل أمام خذلان الجميع ومتاجرتهم بمصير هؤلاء الضحايا   صفقة  القرن		0	Palestinians continue to suffer in the face of the inability of their sympathizers to provide realistic solutions while the international community day after day abandons its human and moral responsibilities towards them. It is not reasonable for the Palestinians to inherit oppression and disappointment in the face of the failure of all and their trading in the fate of these victims of the deal of the century.	ولا يزال الفلسطينيون يعانون من عدم قدرة المتعاطفين معهم على تقديم حلول واقعية بينما يتخلى المجتمع الدولي يوما بعد يوم عن مسؤولياته الإنسانية والأخلاقية تجاههم، وليس من المعقول أن يرث الفلسطينيون القمع وخيبة الأمل في مواجهة فشل الجميع ومتاجرتهم بمصير ضحايا صفقة القرن هؤلاء.
CT20-AR-01	1222567697399123970	التصميم دا انا لسه مخلصه و عاوز اعرف رأيكم فيه اي   القدس  عاصمة  فلسطين  تسقط  صفقة  القرن [رابط]		0	I want to know your opinion on which Jerusalem, the capital of Palestine, is falling the deal of the century [link]	أريد أن أعرف رأيكم في أي القدس، عاصمة فلسطين، تسقط صفقة القرن.
CT20-AR-01	1222175995127586821	التغريدات الرافضة لصفقة القرن تجتاح مواقع التواصل الاجتماعي  سنعود وسنبقى نحمي أسوارنا وقلاعنا ، ليس منا من يبيع أو يفرط وليس فينا من يجبن أو ينكسر  ، واحدة من الكثير من التغريدات التي اجتاحت مواقع التواصل الاجتماعي رفضا لصفقة القرن  سرقة  القرن  صفقة  القرن  لن  تمر [رابط]		0	Tweets rejecting the deal of the century sweep social networking sites we will return and we will continue to protect our fences and castles, none of us is selling or overselling and not in us who must or break, one of the many tweets that swept social networking sites in rejection of the deal of the century The deal of the century will not pass [link]	تغريدات ترفض صفقة القرن اكتساح مواقع التواصل الاجتماعي سنعود وسنستمر في حماية أسوارنا وقلاعنا، لا أحد منا يبيع أو يفرط في البيع وليس فينا من يجب عليه أو يكسر، واحدة من التغريدات الكثيرة التي اكتسحت مواقع التواصل الاجتماعي في رفض صفقة القرن صفقة القرن لن تمر
CT20-AR-01	1222183002631016449	عم ببيعو القدس بمكة   القدس  عاصمة  فلسطين  الأبدية  القدس  لنا أطهر أرض أنجس شعب  		0	The sale of Jerusalem in the Kingdom of Jerusalem, the eternal capital of Palestine, Jerusalem is our purest land.	بيع القدس في مملكة القدس، العاصمة الأبدية لفلسطين، القدس هي أنقى أرض لنا.
CT20-AR-01	1222584903956684806	 تسقط  صفقة  القرن الا لعنة الله علي الظالمين يهودي وصليبي يمثلان الصهيونية العالمية مع خونة ومنبطحي حكام العرب وملوكهم يبيعون ويشترون في ارض ووقف الاسلام هزلت يا مسلمين ووالله لن تهنأوا بصفقتكم والعار علينا أن نحن سكتنا [رابط]		0	The deal of the century falls, but the curse of God on the oppressors, Jew and Crusader, representing global Zionism with traitors and downtrodden rulers of the Arabs and their kings sell and buy in the land and stop Islam joked, O Muslims, and God will not congratulate your deal and shame on us that we are our way [link]	صفقة القرن تقع، لكن لعنة الله على الظالمين، اليهود والصليبيين، الذين يمثلون الصهيونية العالمية بالخونة والحكام المضطهدين للعرب وملوكهم يبيعون ويشترون في الأرض ويوقفون الإسلام مازحين، يا مسلمين، والله لن يهنئ صفقتكم ويخزينا بأننا طريقنا.
CT20-AR-01	1222574839497666562	صفقة لحل النزاع  أم لزيادة السيطرة الإسرائيلية على أرض  فلسطين  «  صفقة  القرن » مكونة من مئات البنود مكتوبة في [رقم] ورقة ، وتتوزع بنودها بين الشقين السياسي والاقتصادي  في هذه السلسلة نقدم لكم كل شيء عن « صفقة القرن » [رقم]  [رقم] [رابط]		0	"Deal to resolve the conflict or to increase Israeli control over the land of Palestine ""deal of the century"" consisting of hundreds of items written in [number] paper, and distributed between the political and economic aspects in this series we offer you everything about the ""deal of the century"" [number] [link]"	"صفقة لحل النزاع أو لزيادة السيطرة الإسرائيلية على أرض فلسطين ""صفقة القرن"" التي تتكون من مئات البنود المكتوبة في [عدد] ورقة، وتوزيعها بين الجوانب السياسية والاقتصادية في هذه السلسلة نقدم لكم كل شيء عن ""صفقة القرن"" [رقم] [link]"
CT20-AR-01	1222587355925766144	 تسقط  صفقة  القرن فلتسقط صفقة القرن وكل من أيدها من الخونة لعنة الله عليهم أجمعين الفاشل الذي يحاكم في دولته الان ترامب والحرامي الذي ينتظر محاكمته علي فساده النتن ياهو ومن عاونهم من صغار العرب السفلة كاسيسي وبنات زايد وال سلول  فلسطين والقدس عاصمتها ستظل لنا نحن المسلمون [رابط]		0	Drop the deal of the century, drop the deal of the century and all those who supported it from traitors God curse them all the loser who is trying in his state now Trump and Harami who is waiting to be tried for his corruption stink Yahoo and their help from the small Arab bastards Cassisi and the daughters of Zayed and the wall of Palestine and Jerusalem will remain its capital for us Muslims [link]	إسقاط صفقة القرن، إسقاط صفقة القرن وكل من ساندها من الخونة لعنة الله عليهم كل الخاسر الذي يحاول في دولته الآن ترامب والحرمي الذي ينتظر أن يحاكم على فساده نتن ياهو ومساعدتهم من الأوغاد العرب الصغار كاسيسي وبنات زايد وجدار فلسطين والقدس ستبقى عاصمتها بالنسبة لنا المسلمين [link]
CT20-AR-01	1222529585541275649	الشتاء في تركيا مع العربية للسياحة احلا  القدس  عاصمة  فلسطين  الأبدية F[رقم] [رابط]		0	Winter in Turkey with Arab Tourism Jerusalem the eternal capital of Palestine F[number] [link]	الشتاء في تركيا مع السياحة العربية القدس العاصمة الأبدية لفلسطين F[number] [link]
CT20-AR-01	1222279448793403392	ليست صفقة بل هي ذل و مهانة و بيع للأرض والعرض   للقدس رب يحميها    صفقة  القرن  لن  تمر  القدس  فلسطين  حرة		0	It's not a deal, it's an insult, it's a sale of land, and the offer to Jerusalem is God protected by the deal of the century.	إنها ليست صفقة، إنها إهانة، إنها بيع أرض، والعرض على القدس هو الله الذي تحميه صفقة القرن.
CT20-AR-01	1222217800628035584	 القدس  عاصمة  فلسطين  الأبدية ما خلقنا لنيأس خلقنا لنخوض الحياة ونحن واثقين بالله    فلسطين  ستتحرر [رابط]		0	Jerusalem, the eternal capital of Palestine, we were created to despair, we were created to live in confidence in God, Palestine will be liberated.	القدس، عاصمة فلسطين الأبدية، خُلقنا لليأس، خُلقنا لنعيش بثقة بالله، ستتحرر فلسطين.
CT20-AR-01	1222291087882096641	أنا  بيداء العولقي ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن		0	I am Bidya al-Awlaki against normalization and against the Zionist entity, against the printing presses and the Zionists, and against the deal of the century, and Palestine for the Palestinians, an Arab land, its capital Jerusalem drops the deal of the century	أنا بديا العولقي ضد التطبيع وضد الكيان الصهيوني، وضد المطابع والصهاينة، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222594223947599874	نسأل الله ان يجازي حكام الدولة السعودية خير الجزاء فالتاريخ يحفظ وينقل ولايزور  وعليه نبشر صعاليك العرب والعجم  انه حتى وان كانت ابواقكم تنبح ب  صفقة  القرن سنعريكم ونسقط اكاذيبكم بدقيقة فقط ، لذا فلتخرسوا لنعود بكم لعام [رقم] م  [رابط]		0	We ask Allah to reward the rulers of the Saudi state with the best reward, history preserves, transports and does not visit, and therefore we preach to your fellow Arabs and Jews that even if your trumpets bark the deal of the century, we will strip you and drop your lies in a minute only, so shut up and we will return you for a year [number] m [link]	نسأل الله أن يكافئ حكام الدولة السعودية بأفضل مكافأة يحفظها التاريخ وينقلها ولا يزورها، ولذلك نعظ إخوانكم العرب واليهود أنه حتى لو نبح أبواقكم صفقة القرن، فإننا سنجردكم ونسقط أكاذيبكم في دقيقة واحدة فقط، لذا اصمتوا وسنعيدكم لمدة سنة [رقم] م [رابط]
CT20-AR-01	1222262601104658432	 صورة من المسيرة الغاضبة في  مخيم  البقعة شمال  عمان في الأردن  تسقط  صفقة  القرن [رابط]		0	Image from the angry march in the Baqaa camp north of Amman in Jordan drops the deal of the century [link]	صورة من المسيرة الغاضبة في مخيم البقعة شمال عمان في الأردن تسقط صفقة القرن [link]
CT20-AR-01	1222298810224914433	فيديو قصير لكنه مهم جدا   يلخص قصة الكيان الصهيوني   شاهدوه وانشروه  صفقة  القرن [رابط]		0	A short but very important video summarizing the story of the Zionist entity they saw and published the deal of the century [link]	فيديو قصير ولكنه مهم جدا يلخص قصة الكيان الصهيوني الذي شاهدوه ونشروه صفقة القرن
CT20-AR-01	1222262373098061824	أنا  محمد  من  اليمن  … ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن [رابط]		0	I am Mohammed from Yemen... against normalization and against the Zionist entity, and against the printing presses and the Zionists, and against the deal of the century, and Palestine for the Palestinians, an Arab land, its capital Jerusalem drops the deal of the century [link]	أنا محمد من اليمن... ضد التطبيع وضد الكيان الصهيوني، وضد المطابع والصهاينة، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222608684653694977	صحفي يهودي أميركي زار  الرياض وحل ضيفا على المتصهين محمد سعود  وأظن عنوان هذا التافه معروف لدى الأشقاء في  السعودية  التوقيع فاعل خير  صفقة  القرن  صفقة  العار [رابط]		0	A Jewish American journalist visited Riyadh and was a guest of the Muhamad Saud and I think the title of this trifle is known to the brothers in Saudi Arabia to sign the best deal of the century Deal of shame [link]	زار صحفي يهودي أمريكي الرياض وكان ضيفا على محمد سعود وأعتقد أن عنوان هذا الهراء معروف للإخوة في المملكة العربية السعودية للتوقيع على أفضل صفقة من صفقة العار في القرن.
CT20-AR-01	1222262667114688512	أنا  علي  من  اليمن  … ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين والمتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن [رابط]		0	I am Ali from Yemen... against normalization and against the Zionist entity, against the printing presses and the Zionists, and against the deal of the century, and Palestine for the Palestinians, an Arab land, its capital Jerusalem drops the deal of the century [link]	أنا علي من اليمن... ضد التطبيع وضد الكيان الصهيوني، وضد المطابع والصهاينة، وضد صفقة القرن، وفلسطين للفلسطينيين، أرض عربية، عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222288690757734400	سلام لأرض خلقت للسلام و ما رأت يوما سلاما   محمود  درويش  صفقة  القرن  فلسطين [رابط]		0	Peace to a land created for peace and never seen peace Mahmoud Darwish Deal of the Century Palestine [link]	السلام إلى أرض خُلقت من أجل السلام ولم ترَ أبداً السلام محمود درويش صفقة القرن فلسطين
CT20-AR-01	1222621708365987841	على الخريطة   هكذا ستبدو  فلسطين إذا طبقت  خطة السلام الأمريكية   صفقة  القرن [رابط]		0	On the map, this is what Palestine would look like if the US peace plan implemented the deal of the century.	على الخريطة، هذا ما ستبدو عليه فلسطين إذا نفذت خطة السلام الأمريكية صفقة القرن.
CT20-AR-01	1222531347421507584	أنا  انيس منصور  من  اليمن  ضد التطبيع وضد الكيان الصهيوني وضد المطبعين والمتصهينين من العرب والخليج وضد  صفقة  القرن وفلسطين للفلسطينيين ، أرض عربية عاصمتها القدس  فلسطين  صفقة  القرن  لن  تمر  تسقط  صفقة  القرن		0	I am Anis Mansour from Yemen against normalization and against the Zionist entity and against the Arab and Gulf printers and Zionists and against the deal of the century and Palestine for the Palestinians, an Arab land with Jerusalem as its capital Palestine The deal of the century will not pass The deal of the century will fall	أنا أنيس منصور من اليمن ضد التطبيع وضد الكيان الصهيوني وضد الطابعات العربية والخليجية والصهاينة وضد صفقة القرن وفلسطين للفلسطينيين أرض عربية عاصمتها القدس فلسطين صفقة القرن لن تمر صفقة القرن ستسقط
CT20-AR-01	1222214829450186752	 تسقط  صفقة  القرن عندما يرحل عن وجه هذه الحياة آخر مسلم ، عندما يندثر آخر مصحف ، عندما يقتل آخر ضمير حي ، ستكون لكم القدس وستكون لكم الأرض ويكون لكم كل شيء ودون ذلك لا تحلموا  لا تحلموا ستبقى الروح تقاوم ، الذاكرة تقاوم ، ستبقى  القدس  عاصمة  فلسطين  الأبدية		0	The deal of the century falls when the last Muslim departs from the face of this life, when the last Koran is destroyed, when the last living conscience is killed, Jerusalem will be yours and the land will be yours and you will have everything and without it do not dream Do not dream, the soul will remain resisting, memory will resist, Jerusalem will remain the eternal capital of Palestine	صفقة القرن تقع عندما يخرج آخر مسلم من وجه هذه الحياة، عندما يتم تدمير القرآن الأخير، عندما يتم قتل آخر ضمير حي، ستكون القدس لك وستكون الأرض لك وسيكون لديك كل شيء وبدونه لا تحلم، ستبقى الروح تقاوم، ستبقى الذاكرة تقاوم، ستبقى القدس العاصمة الأبدية لفلسطين
CT20-AR-01	1222284969055281152	شد انتباهي كلام مواطن مصري ، قال   لو يتم فتح الحدود بين مصر وفلسطين ستجد [رقم] مليون مجاهد يعبرون الحدود إلى الأراضي الفلسطينية المحتلة     هذه حقيقة وليست مبالغة ، فلولا الحكومات العربية الخائنة ، لما كان هناك اليوم شيء إسمه  إسرائيل   صفقة  القرن		0	I was struck by the words of an Egyptian citizen, who said that if the border between Egypt and Palestine were to be opened, there would be no such thing as Israel, the deal of the century, crossing the border into the occupied Palestinian territories.	لقد أدهشتني كلمات مواطن مصري قال إنه إذا تم فتح الحدود بين مصر وفلسطين ، فلن يكون هناك شيء مثل إسرائيل ، صفقة القرن ، عبور الحدود إلى الأراضي الفلسطينية المحتلة.
CT20-AR-01	1222221647559696384	هنرددها جيل ورا جيل بنعاديكي يا إسرائيل لا لبصقة القرن يسقط كل من شارك فيها يسقط كل من وافق عليها  صفقة  القرن  القدس  عاصمة  فلسطين  الأبدية		0	No spit of the century will fall, everyone who participated in it will fall, everyone who agreed to the deal of the century Jerusalem, the eternal capital of Palestine	لن يسقط بصق القرن، كل من شارك فيه سيسقط، كل من وافق على صفقة القرن القدس، العاصمة الأبدية لفلسطين.
CT20-AR-01	1222286773558136832	أني  بسمه خالد  احمل الجنسيه الامريكيه ، ، يمنيه الأصل  … وسيبقى نبض قلبي يمنيا ضد التطبيع وضد الكيان الصهيوني ، وضد المطبعين السعوديين والاماراتيين المتصهينين ، وضد صفقة القرن ، وفلسطين للفلسطينيين ، فلسطين حره أرض عربية ، عاصمتها القدس   تسقط  صفقة  القرن		0	I bear the name of Khalid American nationality, Yemeni origin... and will remain the heartbeat of Yemen against normalization and against the Zionist entity, and against the Saudi and Emirati printers, and against the deal of the century, and Palestine for the Palestinians, Palestine is a free Arab land, its capital Jerusalem drops the deal of the century	أنا أحمل اسم خالد الجنسية الأمريكية، من أصل يمني... وسأظل نبض اليمن ضد التطبيع وضد الكيان الصهيوني، وضد الطابعات السعودية والإماراتية، وضد صفقة القرن، وفلسطين بالنسبة للفلسطينيين، فلسطين أرض عربية حرة، عاصمتها القدس تسقط صفقة القرن.
CT20-AR-01	1222595626409570310	ان اعلان ترامب عن صفقة القرن هو اعلان موت النظام الرسمي العربي الكامل والبديل الوحيد عن الانظمة المتهالكة هو استنهاض كل امكانيات المقاومة في بلداننا واوطاننا لتحقيق السيادة الحقيقية الكاملة بما يخرج اميركا وكل ادواتها من منطقتنا ويفتح الطريق نحو زوال اسرائيل  تسقط  صفقة  القرن		0	Trump’s announcement of the deal of the century is a declaration of the death of the full Arab official system and the only alternative to the decrepit regimes is to mobilize all the possibilities of resistance in our countries and homelands to achieve full real sovereignty to get America and all its tools out of our region and open the way towards the demise of Israel.	إن إعلان ترامب عن صفقة القرن هو إعلان عن وفاة النظام الرسمي العربي الكامل والبديل الوحيد للأنظمة المتهالكة هو تعبئة جميع إمكانيات المقاومة في بلادنا وأوطاننا لتحقيق السيادة الحقيقية الكاملة لإخراج أمريكا وجميع أدواتها من منطقتنا وفتح الطريق نحو زوال إسرائيل.
